# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/27/20 20:07:03.043115 0.04443,0.71094,-0.03418
03/27/20 20:07:03.052168 0.06616,0.67017,-0.02393
03/27/20 20:07:03.061492 0.07471,0.66553,-0.01074
03/27/20 20:07:03.070813 0.08105,0.65381,-0.01172
03/27/20 20:07:03.080136 0.07227,0.66138,-0.00269
03/27/20 20:07:03.089450 0.05493,0.68994,0.01489
03/27/20 20:07:03.098758 0.01196,0.67603,0.05225
03/27/20 20:07:03.108066 -0.02271,0.70215,0.08350
03/27/20 20:07:03.117618 -0.03589,0.73682,0.10010
03/27/20 20:07:03.126941 -0.02100,0.76733,0.11523
03/27/20 20:07:03.136257 -0.02686,0.79053,0.12988
03/27/20 20:07:03.145579 -0.03857,0.78882,0.15234
03/27/20 20:07:03.154908 -0.04102,0.84155,0.15723
03/27/20 20:07:03.164233 -0.05225,0.89063,0.15186
03/27/20 20:07:03.173552 -0.01367,0.97900,0.13696
03/27/20 20:07:03.182617 0.02441,0.99438,0.12256
03/27/20 20:07:03.191933 0.04834,1.02905,0.10425
03/27/20 20:07:03.201248 0.06006,1.05151,0.10840
03/27/20 20:07:03.206599 0.06763,1.05493,0.10596
03/27/20 20:07:03.215663 0.07983,1.09253,0.09814
03/27/20 20:07:03.224981 0.07080,1.13794,0.08350
03/27/20 20:07:03.234294 0.07861,1.20386,0.06592
03/27/20 20:07:03.243613 0.09082,1.22339,0.06030
03/27/20 20:07:03.252926 0.11084,1.24121,0.05884
03/27/20 20:07:03.262244 0.11646,1.25098,0.05127
03/27/20 20:07:03.271554 0.10132,1.25635,0.05811
03/27/20 20:07:03.280620 0.10327,1.27393,0.05786
03/27/20 20:07:03.289931 0.10938,1.28320,0.04639
03/27/20 20:07:03.295279 0.11157,1.29468,0.05273
03/27/20 20:07:03.304600 0.09082,1.26025,0.11353
03/27/20 20:07:03.313672 0.04419,1.22339,0.11621
03/27/20 20:07:03.322997 0.00952,1.26953,0.09473
03/27/20 20:07:03.332329 -0.00317,1.28174,0.09229
03/27/20 20:07:03.341647 0.03345,1.28662,0.09741
03/27/20 20:07:03.350965 0.06714,1.29175,0.07739
03/27/20 20:07:03.360282 0.11108,1.28613,0.04175
03/27/20 20:07:03.369601 0.14600,1.27075,0.01172
03/27/20 20:07:03.378683 0.15967,1.26904,-0.04199
03/27/20 20:07:03.384036 0.17725,1.28516,-0.05859
03/27/20 20:07:03.393366 0.17114,1.28979,-0.07983
03/27/20 20:07:03.402688 0.13232,1.28491,-0.07227
03/27/20 20:07:03.411752 0.07202,1.27393,-0.05835
03/27/20 20:07:03.421078 -0.01733,1.25195,-0.04150
03/27/20 20:07:03.430415 -0.06494,1.20996,-0.05029
03/27/20 20:07:03.439758 -0.07031,1.15552,-0.04688
03/27/20 20:07:03.449095 -0.04932,1.07715,-0.05420
03/27/20 20:07:03.458431 -0.02246,1.01270,-0.05176
03/27/20 20:07:03.467755 0.01001,0.91602,-0.04297
03/27/20 20:07:03.477563 0.05493,0.83130,-0.04639
03/27/20 20:07:03.486643 0.08545,0.77197,-0.05591
03/27/20 20:07:03.495963 0.10522,0.73389,-0.04785
03/27/20 20:07:03.505291 0.11133,0.71436,-0.04834
03/27/20 20:07:03.514613 0.11133,0.70166,-0.04688
03/27/20 20:07:03.523937 0.09912,0.68799,-0.03711
03/27/20 20:07:03.533256 0.08398,0.67383,-0.01904
03/27/20 20:07:03.542326 0.07031,0.67261,-0.01611
03/27/20 20:07:03.551639 0.05957,0.66919,-0.00146
03/27/20 20:07:03.560952 0.04834,0.66406,0.00464
03/27/20 20:07:03.566292 0.03369,0.64600,0.01318
03/27/20 20:07:03.575602 0.02441,0.64893,0.01587
03/27/20 20:07:03.584661 0.01709,0.63184,0.02832
03/27/20 20:07:03.593976 -0.00049,0.62842,0.04004
03/27/20 20:07:03.603293 -0.01855,0.63770,0.04272
03/27/20 20:07:03.612609 -0.02222,0.63940,0.05688
03/27/20 20:07:03.621934 -0.01636,0.64551,0.05908
03/27/20 20:07:03.631262 -0.01538,0.66504,0.07080
03/27/20 20:07:03.640589 -0.00879,0.66455,0.07593
03/27/20 20:07:03.649671 -0.00415,0.67773,0.07568
03/27/20 20:07:03.655025 -0.00269,0.69360,0.07837
03/27/20 20:07:03.664343 0.00635,0.73535,0.08643
03/27/20 20:07:03.673656 0.02417,0.76758,0.08350
03/27/20 20:07:03.682719 0.03564,0.81104,0.07568
03/27/20 20:07:03.692028 0.04590,0.85742,0.08447
03/27/20 20:07:03.701343 0.04175,0.89063,0.08398
03/27/20 20:07:03.710650 0.05566,0.91724,0.08398
03/27/20 20:07:03.719961 0.05396,0.95728,0.08105
03/27/20 20:07:03.729270 0.07422,0.99536,0.07935
03/27/20 20:07:03.738594 0.08057,1.02124,0.08398
03/27/20 20:07:03.747657 0.07642,1.05688,0.08154
03/27/20 20:07:03.753011 0.06641,1.07251,0.08301
03/27/20 20:07:03.762330 0.05469,1.08350,0.08838
03/27/20 20:07:03.771653 0.04639,1.14478,0.06641
03/27/20 20:07:03.780725 0.04224,1.19312,0.05225
03/27/20 20:07:03.790049 0.03784,1.20361,0.03931
03/27/20 20:07:03.799367 0.08179,1.20630,0.02979
03/27/20 20:07:03.808695 0.13086,1.18896,0.04321
03/27/20 20:07:03.818017 0.12964,1.18652,0.06396
03/27/20 20:07:03.827345 0.10938,1.18823,0.07837
03/27/20 20:07:03.836710 0.09937,1.18042,0.09692
03/27/20 20:07:03.846259 0.05933,1.14917,0.13672
03/27/20 20:07:03.855574 0.01807,1.13721,0.14209
03/27/20 20:07:03.864900 -0.01758,1.14111,0.13672
03/27/20 20:07:03.874219 -0.03174,1.14917,0.14990
03/27/20 20:07:03.883540 -0.00317,1.14624,0.14404
03/27/20 20:07:03.892859 0.02759,1.13159,0.12256
03/27/20 20:07:03.902164 0.07568,1.13232,0.09473
03/27/20 20:07:03.911233 0.11353,1.13452,0.06421
03/27/20 20:07:03.920556 0.16870,1.18066,-0.01904
03/27/20 20:07:03.929881 0.16162,1.26367,-0.09521
03/27/20 20:07:03.935240 0.16797,1.32593,-0.12280
03/27/20 20:07:03.944314 0.18262,1.39648,-0.17163
03/27/20 20:07:03.953637 0.18506,1.40649,-0.17944
03/27/20 20:07:03.962967 0.16284,1.38257,-0.16699
03/27/20 20:07:03.972296 0.13477,1.30981,-0.13428
03/27/20 20:07:03.981617 0.08667,1.21021,-0.09644
03/27/20 20:07:03.990938 0.04175,1.10474,-0.06226
03/27/20 20:07:04.000265 0.00684,1.02515,-0.03857
03/27/20 20:07:04.009357 -0.03564,0.93018,-0.00366
03/27/20 20:07:04.018688 -0.06714,0.81592,0.01807
03/27/20 20:07:04.024039 -0.08569,0.78223,0.02441
03/27/20 20:07:04.033361 -0.10791,0.75488,0.03540
03/27/20 20:07:04.042692 -0.10059,0.71875,0.02344
03/27/20 20:07:04.051773 -0.09766,0.71997,0.01123
03/27/20 20:07:04.061104 -0.10059,0.73193,0.00659
03/27/20 20:07:04.070431 -0.10181,0.72363,-0.01123
03/27/20 20:07:04.079773 -0.09717,0.76855,-0.02979
03/27/20 20:07:04.089114 -0.08960,0.81226,-0.04443
03/27/20 20:07:04.098450 -0.07593,0.81763,-0.05640
03/27/20 20:07:04.107782 -0.03833,0.82568,-0.06934
03/27/20 20:07:04.117334 0.00952,0.81567,-0.07788
03/27/20 20:07:04.126653 0.06152,0.79810,-0.07129
03/27/20 20:07:04.135980 0.07861,0.76563,-0.04883
03/27/20 20:07:04.145309 0.08447,0.70337,-0.03418
03/27/20 20:07:04.154633 0.08984,0.67505,-0.02319
03/27/20 20:07:04.163952 0.08838,0.65430,0.00464
03/27/20 20:07:04.173263 0.07690,0.63013,0.03271
03/27/20 20:07:04.182321 0.05127,0.59985,0.05225
03/27/20 20:07:04.191640 0.04175,0.61719,0.06836
03/27/20 20:07:04.200950 0.02539,0.64844,0.08740
03/27/20 20:07:04.206303 0.01270,0.66602,0.09082
03/27/20 20:07:04.215370 0.02051,0.68701,0.09521
03/27/20 20:07:04.224696 0.01416,0.72974,0.09595
03/27/20 20:07:04.234018 -0.01172,0.81616,0.09033
03/27/20 20:07:04.243338 -0.02637,0.91626,0.08130
03/27/20 20:07:04.252658 -0.01733,0.96606,0.07520
03/27/20 20:07:04.261966 0.02319,1.02148,0.06177
03/27/20 20:07:04.271285 0.04004,1.02710,0.06592
03/27/20 20:07:04.280341 0.04492,1.03247,0.09399
03/27/20 20:07:04.289673 0.05591,1.02075,0.11597
03/27/20 20:07:04.295028 0.06006,1.02441,0.12744
03/27/20 20:07:04.304356 0.05078,1.02148,0.14990
03/27/20 20:07:04.313438 0.05420,1.05054,0.15039
03/27/20 20:07:04.322765 0.05957,1.07007,0.13892
03/27/20 20:07:04.332094 0.06445,1.12280,0.12549
03/27/20 20:07:04.341423 0.07690,1.17310,0.10352
03/27/20 20:07:04.350746 0.14917,1.23975,0.07568
03/27/20 20:07:04.360071 0.21558,1.29028,0.06250
03/27/20 20:07:04.369399 0.24072,1.28833,0.05566
03/27/20 20:07:04.378476 0.25098,1.28955,0.05127
03/27/20 20:07:04.387805 0.23828,1.28125,0.04688
03/27/20 20:07:04.393160 0.24243,1.28760,0.05396
03/27/20 20:07:04.402491 0.21948,1.26660,0.09912
03/27/20 20:07:04.411577 0.18750,1.25000,0.09839
03/27/20 20:07:04.420912 0.14453,1.20752,0.09424
03/27/20 20:07:04.430248 0.10864,1.20679,0.12207
03/27/20 20:07:04.439588 0.09521,1.16772,0.14502
03/27/20 20:07:04.448921 0.08716,1.15430,0.13525
03/27/20 20:07:04.458251 0.07861,1.14526,0.11475
03/27/20 20:07:04.467585 0.05371,1.12109,0.09985
03/27/20 20:07:04.476669 0.04150,1.13501,0.04541
03/27/20 20:07:04.482023 0.03979,1.15747,0.01807
03/27/20 20:07:04.491356 0.04639,1.22949,-0.03027
03/27/20 20:07:04.500679 0.05493,1.27271,-0.06787
03/27/20 20:07:04.510005 0.05957,1.31763,-0.09229
03/27/20 20:07:04.519076 0.06152,1.30371,-0.10327
03/27/20 20:07:04.528393 0.08643,1.27393,-0.11938
03/27/20 20:07:04.537722 0.09595,1.20605,-0.12085
03/27/20 20:07:04.547056 0.12720,1.14355,-0.10303
03/27/20 20:07:04.556382 0.15430,1.08301,-0.10400
03/27/20 20:07:04.565694 0.15698,0.98584,-0.09521
03/27/20 20:07:04.575494 0.15649,0.89526,-0.07471
03/27/20 20:07:04.584568 0.16211,0.80420,-0.06567
03/27/20 20:07:04.593907 0.16602,0.75757,-0.07324
03/27/20 20:07:04.603240 0.15234,0.72168,-0.07471
03/27/20 20:07:04.612569 0.13940,0.70947,-0.06934
03/27/20 20:07:04.621894 0.11328,0.68994,-0.06543
03/27/20 20:07:04.631212 0.06543,0.68115,-0.03760
03/27/20 20:07:04.640524 0.03418,0.68066,-0.02051
03/27/20 20:07:04.649594 0.03735,0.67212,-0.02124
03/27/20 20:07:04.658911 0.05200,0.65796,-0.01465
03/27/20 20:07:04.664262 0.05396,0.65308,-0.00879
03/27/20 20:07:04.673574 0.05811,0.64966,0.00122
03/27/20 20:07:04.682642 0.03149,0.63525,0.01880
03/27/20 20:07:04.691958 0.00342,0.63184,0.02783
03/27/20 20:07:04.701281 -0.00586,0.65771,0.03125
03/27/20 20:07:04.710594 0.01758,0.64844,0.03271
03/27/20 20:07:04.719901 0.02710,0.65527,0.02979
03/27/20 20:07:04.729214 0.03076,0.67188,0.03955
03/27/20 20:07:04.738516 0.04321,0.68652,0.04639
03/27/20 20:07:04.747581 0.03906,0.70361,0.05029
03/27/20 20:07:04.752926 0.04077,0.72363,0.05078
03/27/20 20:07:04.762244 0.03662,0.76465,0.05664
03/27/20 20:07:04.771544 0.04346,0.81982,0.05225
03/27/20 20:07:04.780614 0.06055,0.87524,0.04980
03/27/20 20:07:04.789931 0.03833,0.90356,0.05371
03/27/20 20:07:04.799250 0.04102,0.96265,0.04883
03/27/20 20:07:04.808567 0.01904,0.97046,0.05151
03/27/20 20:07:04.817884 0.02832,1.02295,0.05078
03/27/20 20:07:04.827198 0.02832,1.00342,0.04395
03/27/20 20:07:04.836572 0.03979,1.03857,0.04150
03/27/20 20:07:04.846123 0.04395,1.05786,0.04541
03/27/20 20:07:04.855449 0.04614,1.07690,0.03223
03/27/20 20:07:04.864768 0.05664,1.09570,0.01123
03/27/20 20:07:04.874097 0.06982,1.10547,0.00391
03/27/20 20:07:04.883421 0.07129,1.12817,-0.01758
03/27/20 20:07:04.892755 0.08350,1.15039,-0.01270
03/27/20 20:07:04.902071 0.05957,1.16919,0.02417
03/27/20 20:07:04.911136 0.03223,1.13330,0.05322
03/27/20 20:07:04.920465 -0.00830,1.14819,0.07642
03/27/20 20:07:04.929795 -0.03931,1.15771,0.09741
03/27/20 20:07:04.935152 -0.06934,1.17627,0.10938
03/27/20 20:07:04.944480 -0.10693,1.20166,0.14160
03/27/20 20:07:04.953563 -0.10205,1.19434,0.15503
03/27/20 20:07:04.962885 -0.02661,1.15918,0.12012
03/27/20 20:07:04.972213 0.04663,1.13354,0.06982
03/27/20 20:07:04.981539 0.08398,1.16309,0.05322
03/27/20 20:07:04.990853 0.07764,1.17090,0.05957
03/27/20 20:07:05.000174 0.07739,1.15918,0.02930
03/27/20 20:07:05.009236 0.05859,1.15869,0.00830
03/27/20 20:07:05.018553 0.06445,1.17480,-0.03198
03/27/20 20:07:05.027871 0.11182,1.26172,-0.10986
03/27/20 20:07:05.033228 0.10986,1.26221,-0.12549
03/27/20 20:07:05.042559 0.12061,1.25513,-0.13330
03/27/20 20:07:05.051637 0.11279,1.24219,-0.14233
03/27/20 20:07:05.060966 0.11353,1.19141,-0.13916
03/27/20 20:07:05.070291 0.10596,1.10498,-0.10840
03/27/20 20:07:05.079620 0.07324,1.00391,-0.08423
03/27/20 20:07:05.088945 0.04688,0.89771,-0.05127
03/27/20 20:07:05.098270 0.01318,0.84326,-0.01465
03/27/20 20:07:05.107602 -0.01270,0.75293,0.00635
03/27/20 20:07:05.116679 -0.05396,0.70703,0.00830
03/27/20 20:07:05.122033 -0.07251,0.74170,0.00464
03/27/20 20:07:05.131360 -0.07275,0.81494,-0.03369
03/27/20 20:07:05.140696 -0.06641,0.88989,-0.05420
03/27/20 20:07:05.149782 -0.03906,0.93286,-0.08105
03/27/20 20:07:05.159103 -0.01196,0.98755,-0.11768
03/27/20 20:07:05.168426 0.00635,1.00903,-0.12012
03/27/20 20:07:05.177754 0.01782,1.03320,-0.11548
03/27/20 20:07:05.187088 0.05103,1.02808,-0.11035
03/27/20 20:07:05.196412 0.07080,0.96533,-0.09473
03/27/20 20:07:05.205721 0.07715,0.92944,-0.06299
03/27/20 20:07:05.215271 0.08252,0.85938,-0.03418
03/27/20 20:07:05.224585 0.09058,0.78784,-0.01123
03/27/20 20:07:05.233905 0.09302,0.74463,-0.00171
03/27/20 20:07:05.243208 0.08545,0.69971,0.02148
03/27/20 20:07:05.252517 0.09619,0.67554,0.02588
03/27/20 20:07:05.261825 0.09326,0.66846,0.04126
03/27/20 20:07:05.271134 0.06763,0.65063,0.06250
03/27/20 20:07:05.280196 0.04956,0.66016,0.07983
03/27/20 20:07:05.289511 0.01514,0.65942,0.09473
03/27/20 20:07:05.298829 0.01196,0.71436,0.10132
03/27/20 20:07:05.304185 -0.00146,0.71387,0.10840
03/27/20 20:07:05.313264 -0.00488,0.76221,0.11230
03/27/20 20:07:05.322584 0.01489,0.77515,0.10742
03/27/20 20:07:05.331913 0.03149,0.79810,0.11499
03/27/20 20:07:05.341233 0.03735,0.85254,0.11426
03/27/20 20:07:05.350554 0.01855,0.88867,0.13330
03/27/20 20:07:05.359876 0.01440,0.90381,0.14258
03/27/20 20:07:05.369211 -0.00830,0.93042,0.15137
03/27/20 20:07:05.378298 -0.02344,0.94287,0.17188
03/27/20 20:07:05.387627 -0.01563,0.94727,0.16699
03/27/20 20:07:05.392986 -0.02686,0.95874,0.16260
03/27/20 20:07:05.402318 -0.03052,1.01538,0.15186
03/27/20 20:07:05.411649 -0.00220,1.05835,0.11963
03/27/20 20:07:05.420717 0.03906,1.10718,0.08887
03/27/20 20:07:05.430047 0.06372,1.12622,0.06689
03/27/20 20:07:05.439378 0.07886,1.12744,0.04688
03/27/20 20:07:05.448703 0.09497,1.13135,0.04419
03/27/20 20:07:05.458020 0.11646,1.14502,0.04102
03/27/20 20:07:05.467342 0.10693,1.16821,0.04028
03/27/20 20:07:05.476417 0.08789,1.17627,0.03369
03/27/20 20:07:05.481779 0.08130,1.18604,0.05176
03/27/20 20:07:05.491112 0.08301,1.19800,0.08179
03/27/20 20:07:05.500443 0.05347,1.19849,0.06274
03/27/20 20:07:05.509772 0.03174,1.27881,0.04150
03/27/20 20:07:05.518850 0.05591,1.30713,0.03589
03/27/20 20:07:05.528174 0.10889,1.30640,0.03613
03/27/20 20:07:05.537495 0.12720,1.27832,0.01563
03/27/20 20:07:05.546824 0.14990,1.25830,-0.01733
03/27/20 20:07:05.556156 0.16943,1.24780,-0.05640
03/27/20 20:07:05.565493 0.19727,1.23730,-0.09326
03/27/20 20:07:05.575295 0.19458,1.25122,-0.09717
03/27/20 20:07:05.584363 0.15039,1.21802,-0.08447
03/27/20 20:07:05.593686 0.10474,1.18921,-0.06958
03/27/20 20:07:05.603009 0.04883,1.15869,-0.06226
03/27/20 20:07:05.612326 0.01147,1.11914,-0.06982
03/27/20 20:07:05.621654 -0.01318,1.09717,-0.08374
03/27/20 20:07:05.630988 -0.03442,1.07764,-0.09985
03/27/20 20:07:05.640327 -0.04053,1.02930,-0.09082
03/27/20 20:07:05.649409 -0.04590,0.97900,-0.08081
03/27/20 20:07:05.658729 -0.01660,0.94580,-0.08643
03/27/20 20:07:05.664079 0.01782,0.94775,-0.08936
03/27/20 20:07:05.673406 0.04590,0.89844,-0.10376
03/27/20 20:07:05.682484 0.05298,0.88086,-0.10400
03/27/20 20:07:05.691812 0.05493,0.88086,-0.10742
03/27/20 20:07:05.701137 0.05151,0.86792,-0.11621
03/27/20 20:07:05.710464 0.04785,0.86816,-0.11572
03/27/20 20:07:05.719785 0.03369,0.83081,-0.09229
03/27/20 20:07:05.729106 0.00122,0.76416,-0.06299
03/27/20 20:07:05.738434 -0.01074,0.73340,-0.05078
03/27/20 20:07:05.747512 -0.01001,0.71997,-0.04395
03/27/20 20:07:05.752865 -0.01123,0.69287,-0.04541
03/27/20 20:07:05.762186 -0.01758,0.68018,-0.03662
03/27/20 20:07:05.771505 -0.02344,0.69165,-0.02588
03/27/20 20:07:05.780578 -0.02271,0.67993,-0.01685
03/27/20 20:07:05.789895 -0.01807,0.66357,-0.00830
03/27/20 20:07:05.799212 -0.01221,0.67773,0.00635
03/27/20 20:07:05.808524 0.00024,0.68799,0.00879
03/27/20 20:07:05.817828 0.01416,0.67798,0.01953
03/27/20 20:07:05.827129 0.03735,0.69434,0.02026
03/27/20 20:07:05.836486 0.04932,0.73389,0.03271
03/27/20 20:07:05.846269 0.07813,0.77344,0.04297
03/27/20 20:07:05.855334 0.08911,0.77856,0.06738
03/27/20 20:07:05.864639 0.09619,0.79272,0.08740
03/27/20 20:07:05.873960 0.09033,0.79688,0.10596
03/27/20 20:07:05.883280 0.07373,0.83350,0.11670
03/27/20 20:07:05.892601 0.07666,0.86230,0.09790
03/27/20 20:07:05.901919 0.10156,0.91309,0.08838
03/27/20 20:07:05.910991 0.09937,0.91797,0.08203
03/27/20 20:07:05.920306 0.08740,0.94946,0.08594
03/27/20 20:07:05.929628 0.09497,0.97290,0.08789
03/27/20 20:07:05.934972 0.11816,0.97144,0.08789
03/27/20 20:07:05.944292 0.13550,0.93115,0.09033
03/27/20 20:07:05.953359 0.12109,0.93774,0.10498
03/27/20 20:07:05.962677 0.14136,0.99268,0.08740
03/27/20 20:07:05.971993 0.14258,1.03833,0.05811
03/27/20 20:07:05.981314 0.08765,1.12622,0.04883
03/27/20 20:07:05.990629 0.04907,1.15576,0.04443
03/27/20 20:07:05.999952 0.03760,1.21167,0.05371
03/27/20 20:07:06.009275 0.04517,1.24561,0.06128
03/27/20 20:07:06.018345 0.04980,1.23413,0.04932
03/27/20 20:07:06.027660 0.03003,1.25903,0.06714
03/27/20 20:07:06.033012 0.02612,1.26538,0.08984
03/27/20 20:07:06.042330 -0.01392,1.21582,0.08643
03/27/20 20:07:06.051415 -0.04443,1.18774,0.07935
03/27/20 20:07:06.060744 -0.07080,1.22705,0.02979
03/27/20 20:07:06.070066 -0.02637,1.30176,0.01318
03/27/20 20:07:06.079386 0.02393,1.31763,-0.00024
03/27/20 20:07:06.088701 0.05884,1.33643,-0.03979
03/27/20 20:07:06.098010 0.10693,1.38232,-0.07935
03/27/20 20:07:06.107324 0.16016,1.42407,-0.12036
03/27/20 20:07:06.116391 0.17676,1.40723,-0.12891
03/27/20 20:07:06.121742 0.18750,1.41357,-0.12085
03/27/20 20:07:06.131050 0.20313,1.36963,-0.11523
03/27/20 20:07:06.140352 0.17529,1.34521,-0.11646
03/27/20 20:07:06.149413 0.12280,1.30566,-0.10645
03/27/20 20:07:06.158716 0.09106,1.28809,-0.11426
03/27/20 20:07:06.168024 0.05859,1.18579,-0.12451
03/27/20 20:07:06.177342 0.03418,1.13086,-0.09961
03/27/20 20:07:06.186665 0.02783,1.07227,-0.10205
03/27/20 20:07:06.195985 0.02881,0.98633,-0.09302
03/27/20 20:07:06.205308 0.01904,0.94043,-0.09619
03/27/20 20:07:06.214856 0.01563,0.85938,-0.09326
03/27/20 20:07:06.224179 0.01294,0.80518,-0.09839
03/27/20 20:07:06.233512 -0.00635,0.75024,-0.08936
03/27/20 20:07:06.242835 -0.04419,0.72217,-0.07324
03/27/20 20:07:06.252161 -0.07227,0.74902,-0.06592
03/27/20 20:07:06.261488 -0.07275,0.75317,-0.07422
03/27/20 20:07:06.270815 -0.06274,0.74805,-0.08716
03/27/20 20:07:06.279903 -0.06396,0.74756,-0.08643
03/27/20 20:07:06.289240 -0.06152,0.74121,-0.08398
03/27/20 20:07:06.298569 -0.04736,0.73413,-0.07275
03/27/20 20:07:06.303919 -0.03735,0.72119,-0.06152
03/27/20 20:07:06.312988 -0.02100,0.66821,-0.03467
03/27/20 20:07:06.322301 0.00220,0.60596,-0.01123
03/27/20 20:07:06.331615 -0.00195,0.54590,0.01855
03/27/20 20:07:06.340918 0.01538,0.51904,0.03174
03/27/20 20:07:06.350229 0.01367,0.49292,0.03662
03/27/20 20:07:06.359537 -0.00171,0.50317,0.04932
03/27/20 20:07:06.368856 -0.01392,0.55518,0.05273
03/27/20 20:07:06.377927 -0.03979,0.58691,0.06689
03/27/20 20:07:06.387253 -0.04761,0.62842,0.07617
03/27/20 20:07:06.392602 -0.04443,0.65088,0.07861
03/27/20 20:07:06.401928 -0.02930,0.68066,0.09082
03/27/20 20:07:06.411254 -0.01172,0.70313,0.10181
03/27/20 20:07:06.420326 0.00537,0.74805,0.12695
03/27/20 20:07:06.429641 0.05518,0.75879,0.11768
03/27/20 20:07:06.438966 0.05347,0.76367,0.11719
03/27/20 20:07:06.448278 0.04980,0.80078,0.11230
03/27/20 20:07:06.457595 0.04688,0.83740,0.11084
03/27/20 20:07:06.466907 0.04175,0.87207,0.11572
03/27/20 20:07:06.475971 0.00269,0.92139,0.12793
03/27/20 20:07:06.481318 -0.01245,0.96704,0.13281
03/27/20 20:07:06.490647 -0.05713,1.00610,0.15137
03/27/20 20:07:06.499982 -0.06445,1.02441,0.14893
03/27/20 20:07:06.509309 -0.05542,1.03052,0.13916
03/27/20 20:07:06.518388 -0.05249,1.08960,0.11133
03/27/20 20:07:06.527708 -0.00293,1.16138,0.07959
03/27/20 20:07:06.537024 0.05420,1.20898,0.03955
03/27/20 20:07:06.546330 0.09912,1.31055,-0.00220
03/27/20 20:07:06.555645 0.16113,1.35107,-0.05884
03/27/20 20:07:06.564965 0.19531,1.40527,-0.10498
03/27/20 20:07:06.574763 0.18555,1.39844,-0.09937
03/27/20 20:07:06.583839 0.16650,1.37354,-0.04126
03/27/20 20:07:06.593164 0.07031,1.31250,-0.04736
03/27/20 20:07:06.602486 0.04102,1.33008,-0.04980
03/27/20 20:07:06.611808 0.03784,1.30469,-0.02344
03/27/20 20:07:06.621129 0.04834,1.25293,0.01318
03/27/20 20:07:06.630456 0.03516,1.21826,0.01221
03/27/20 20:07:06.639772 0.05493,1.26270,-0.03027
03/27/20 20:07:06.648839 0.07715,1.27222,-0.05078
03/27/20 20:07:06.658154 0.09692,1.29614,-0.09473
03/27/20 20:07:06.663498 0.08545,1.33008,-0.11084
03/27/20 20:07:06.672812 0.07544,1.35254,-0.12231
03/27/20 20:07:06.681878 0.05054,1.37842,-0.12842
03/27/20 20:07:06.691196 0.03052,1.36938,-0.12402
03/27/20 20:07:06.700515 -0.02075,1.33984,-0.11328
03/27/20 20:07:06.709840 -0.06445,1.25732,-0.09033
03/27/20 20:07:06.719171 -0.06128,1.22437,-0.09180
03/27/20 20:07:06.728503 -0.02515,1.14404,-0.08691
03/27/20 20:07:06.737825 0.02124,1.03442,-0.07813
03/27/20 20:07:06.746891 0.05127,0.96924,-0.08545
03/27/20 20:07:06.752240 0.06860,0.95630,-0.09082
03/27/20 20:07:06.761555 0.10059,0.90918,-0.10986
03/27/20 20:07:06.770866 0.12915,0.85742,-0.12036
03/27/20 20:07:06.779951 0.12573,0.81665,-0.12256
03/27/20 20:07:06.789275 0.12915,0.81592,-0.11646
03/27/20 20:07:06.798603 0.10449,0.79956,-0.12256
03/27/20 20:07:06.807909 0.08057,0.78516,-0.09180
03/27/20 20:07:06.817224 0.04175,0.70898,-0.06934
03/27/20 20:07:06.826539 0.03271,0.72559,-0.06274
03/27/20 20:07:06.835852 0.00928,0.71802,-0.02075
03/27/20 20:07:06.845386 0.01147,0.69800,-0.01123
03/27/20 20:07:06.854691 0.01196,0.63623,0.00244
03/27/20 20:07:06.864000 -0.00171,0.61743,0.03418
03/27/20 20:07:06.873302 -0.01147,0.61353,0.03589
03/27/20 20:07:06.882615 -0.01660,0.63184,0.03613
03/27/20 20:07:06.891941 -0.01904,0.65601,0.04028
03/27/20 20:07:06.901271 0.00146,0.68799,0.02441
03/27/20 20:07:06.910357 -0.00171,0.75415,0.03955
03/27/20 20:07:06.919690 0.00830,0.76880,0.03564
03/27/20 20:07:06.929021 0.00879,0.80518,0.03320
03/27/20 20:07:06.934376 -0.00952,0.82739,0.05078
03/27/20 20:07:06.943717 -0.03467,0.84839,0.05469
03/27/20 20:07:06.952803 -0.02246,0.85059,0.04224
03/27/20 20:07:06.962140 -0.01563,0.87915,0.05176
03/27/20 20:07:06.971481 -0.00928,0.90088,0.04980
03/27/20 20:07:06.980818 -0.00122,0.91309,0.05518
03/27/20 20:07:06.990139 0.01099,0.93945,0.04639
03/27/20 20:07:06.999459 0.02417,0.95776,0.03931
03/27/20 20:07:07.008775 0.03320,0.97339,0.04248
03/27/20 20:07:07.017838 0.03125,0.96973,0.05762
03/27/20 20:07:07.023184 0.02954,0.96191,0.05688
03/27/20 20:07:07.032498 0.01367,0.94824,0.09033
03/27/20 20:07:07.041816 0.00879,0.95850,0.08643
03/27/20 20:07:07.050881 0.01758,0.98340,0.09570
03/27/20 20:07:07.060195 0.03955,0.97803,0.08203
03/27/20 20:07:07.069512 0.01611,0.98193,0.09277
03/27/20 20:07:07.078837 -0.01294,1.01294,0.09741
03/27/20 20:07:07.088167 -0.01709,1.07690,0.08081
03/27/20 20:07:07.097493 -0.03760,1.09082,0.07959
03/27/20 20:07:07.106819 -0.02124,1.14258,0.06104
03/27/20 20:07:07.116373 0.01343,1.20264,0.04248
