# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/24/20 16:47:36.289345 -0.03296,0.98535,0.03076
03/24/20 16:47:36.298645 0.03223,0.98682,0.00024
03/24/20 16:47:36.307945 -0.00098,0.96777,0.01123
03/24/20 16:47:36.317261 0.00586,0.97754,0.00586
03/24/20 16:47:36.326569 0.01025,0.98633,0.01270
03/24/20 16:47:36.335632 -0.01123,0.97192,0.01514
03/24/20 16:47:36.344940 -0.00220,0.97900,0.01416
03/24/20 16:47:36.350281 -0.00146,0.97388,0.01538
03/24/20 16:47:36.359558 -0.00269,0.97119,0.01440
03/24/20 16:47:36.368614 -0.00977,0.97852,0.01270
03/24/20 16:47:36.377907 -0.00879,0.98633,0.00879
03/24/20 16:47:36.387207 -0.00854,0.97485,0.01563
03/24/20 16:47:36.396511 -0.05713,0.99414,0.02954
03/24/20 16:47:36.405815 -0.02124,0.96948,0.04419
03/24/20 16:47:36.415123 -0.03296,0.99487,0.04590
03/24/20 16:47:36.424427 -0.01270,0.98340,0.02466
03/24/20 16:47:36.433483 -0.03491,0.98950,0.02490
03/24/20 16:47:36.438828 -0.01147,1.01392,0.03467
03/24/20 16:47:36.448135 0.01563,0.99707,0.02979
03/24/20 16:47:36.457436 0.04321,0.97827,-0.02173
03/24/20 16:47:36.466496 0.03711,0.94531,-0.01733
03/24/20 16:47:36.475822 0.02515,0.96533,-0.00928
03/24/20 16:47:36.485123 0.00586,0.96582,0.00879
03/24/20 16:47:36.494431 0.02148,0.96631,0.01733
03/24/20 16:47:36.503738 0.03418,1.00708,0.01025
03/24/20 16:47:36.513054 -0.00488,0.98999,0.03882
03/24/20 16:47:36.522366 0.01367,1.00586,0.01953
03/24/20 16:47:36.532154 0.05273,0.99341,0.00464
03/24/20 16:47:36.541233 0.06909,1.02246,-0.02490
03/24/20 16:47:36.550560 0.08032,1.12573,-0.04883
03/24/20 16:47:36.559883 0.05884,1.17456,-0.03931
03/24/20 16:47:36.569199 0.00439,1.18262,-0.01270
03/24/20 16:47:36.578510 0.00830,1.05688,-0.00098
03/24/20 16:47:36.587811 0.02368,0.91016,-0.02344
03/24/20 16:47:36.596874 0.02197,0.84326,-0.03418
03/24/20 16:47:36.606182 0.00928,0.84375,-0.03369
03/24/20 16:47:36.615486 0.00244,0.87573,-0.01929
03/24/20 16:47:36.620827 0.01538,0.88281,-0.02124
03/24/20 16:47:36.630138 0.02710,0.90967,-0.02783
03/24/20 16:47:36.639202 0.03149,0.91528,-0.01929
03/24/20 16:47:36.648506 0.02173,0.95239,-0.00488
03/24/20 16:47:36.657810 0.01611,0.99927,0.00366
03/24/20 16:47:36.667118 0.03052,1.04419,-0.00122
03/24/20 16:47:36.676430 0.05078,1.07202,0.01172
03/24/20 16:47:36.685726 0.06226,1.08691,0.01831
03/24/20 16:47:36.695038 0.07446,1.08350,0.01587
03/24/20 16:47:36.704090 0.06177,1.04980,0.00781
03/24/20 16:47:36.709435 0.06934,1.03711,0.00171
03/24/20 16:47:36.718739 0.06494,1.00952,-0.00098
03/24/20 16:47:36.728039 0.05176,0.97046,0.00146
03/24/20 16:47:36.737087 0.05005,0.95386,-0.00732
03/24/20 16:47:36.746391 0.05615,0.94287,-0.01489
03/24/20 16:47:36.755692 0.06592,0.93652,-0.01074
03/24/20 16:47:36.764999 0.06958,0.93970,-0.00391
03/24/20 16:47:36.774300 0.06494,0.94531,0.00244
03/24/20 16:47:36.783608 0.06152,0.94385,0.01025
03/24/20 16:47:36.792912 0.06250,0.94189,0.03369
03/24/20 16:47:36.802441 0.04346,0.95752,0.02832
03/24/20 16:47:36.811741 0.05249,0.97559,0.01685
03/24/20 16:47:36.821041 0.07324,0.98340,0.02002
03/24/20 16:47:36.830345 0.07227,0.98413,0.02124
03/24/20 16:47:36.839653 0.06104,0.96924,0.01733
03/24/20 16:47:36.848957 0.08716,0.96631,0.00928
03/24/20 16:47:36.858261 0.08765,0.97534,0.01489
03/24/20 16:47:36.867325 0.07715,0.97681,0.02319
03/24/20 16:47:36.876640 0.06445,0.95313,0.03687
03/24/20 16:47:36.885960 0.04565,0.91797,0.03125
03/24/20 16:47:36.891308 0.03931,0.90332,0.02637
03/24/20 16:47:36.900375 0.05249,0.90088,0.02075
03/24/20 16:47:36.909683 0.07324,0.91650,0.01978
03/24/20 16:47:36.918999 0.07324,0.93872,0.02637
03/24/20 16:47:36.928311 0.08008,0.96240,0.03467
03/24/20 16:47:36.937622 0.08154,0.96582,0.04004
03/24/20 16:47:36.946930 0.08252,0.97900,0.03955
03/24/20 16:47:36.956249 0.06714,0.98291,0.03955
03/24/20 16:47:36.965321 0.06738,0.96484,0.04443
03/24/20 16:47:36.974628 0.07373,0.96094,0.02539
03/24/20 16:47:36.983944 0.09131,0.97070,0.02637
03/24/20 16:47:36.989281 0.08862,0.99390,0.02734
03/24/20 16:47:36.998348 0.08130,1.00244,0.02783
03/24/20 16:47:37.007660 0.07568,1.00488,0.03174
03/24/20 16:47:37.016983 0.07129,1.00537,0.03271
03/24/20 16:47:37.026306 0.06934,1.00439,0.03320
03/24/20 16:47:37.035629 0.06177,0.99731,0.03687
03/24/20 16:47:37.044949 0.05225,0.98047,0.02686
03/24/20 16:47:37.054268 0.06152,0.98535,0.03271
03/24/20 16:47:37.063335 0.07324,0.99023,0.02393
03/24/20 16:47:37.072647 0.08960,0.98804,0.01880
03/24/20 16:47:37.077995 0.09082,0.98828,0.01782
03/24/20 16:47:37.087307 0.08716,0.97705,0.02832
03/24/20 16:47:37.096371 0.07837,0.96875,0.03955
03/24/20 16:47:37.105686 0.06543,0.95996,0.04785
03/24/20 16:47:37.115002 0.07690,0.96777,0.04443
03/24/20 16:47:37.124321 0.09912,1.00391,0.04736
03/24/20 16:47:37.133652 0.09131,1.02954,0.05615
03/24/20 16:47:37.142979 0.09375,1.03442,0.05737
03/24/20 16:47:37.152309 0.07373,1.04395,0.05566
03/24/20 16:47:37.161388 0.08984,1.03760,0.04834
03/24/20 16:47:37.166740 0.10010,1.03418,0.04224
03/24/20 16:47:37.176067 0.11133,1.03613,0.03564
03/24/20 16:47:37.185394 0.11621,1.04004,0.04004
03/24/20 16:47:37.194473 0.11426,1.03662,0.04077
03/24/20 16:47:37.203804 0.11987,1.01929,0.04590
03/24/20 16:47:37.213135 0.11157,1.00049,0.05713
03/24/20 16:47:37.222462 0.11475,0.98340,0.06128
03/24/20 16:47:37.231789 0.10107,0.97144,0.06934
03/24/20 16:47:37.241112 0.09863,0.97241,0.06738
03/24/20 16:47:37.250443 0.09570,0.96240,0.07129
03/24/20 16:47:37.260250 0.09009,0.95093,0.07031
03/24/20 16:47:37.269325 0.08862,0.95313,0.07813
03/24/20 16:47:37.278652 0.07764,0.96558,0.08643
03/24/20 16:47:37.287987 0.05713,0.98438,0.10205
03/24/20 16:47:37.297314 0.05151,1.00732,0.10205
03/24/20 16:47:37.306637 0.15649,1.02295,0.00488
03/24/20 16:47:37.315956 0.13843,0.99121,0.04004
03/24/20 16:47:37.325287 -0.04126,1.00464,0.18555
03/24/20 16:47:37.334381 -0.02515,1.07080,0.18042
03/24/20 16:47:37.343708 0.08984,1.10962,0.13135
03/24/20 16:47:37.353031 0.14893,1.09375,0.09839
03/24/20 16:47:37.358379 0.15771,1.06982,0.10034
03/24/20 16:47:37.367455 0.13574,1.00806,0.10791
03/24/20 16:47:37.376782 0.10986,0.96191,0.09961
03/24/20 16:47:37.386105 0.10303,0.92920,0.09644
03/24/20 16:47:37.395428 0.08301,0.89209,0.10034
03/24/20 16:47:37.404755 0.07593,0.87231,0.11035
03/24/20 16:47:37.414082 0.07837,0.88574,0.12793
03/24/20 16:47:37.423405 0.07031,0.90576,0.13940
03/24/20 16:47:37.432476 0.07178,0.91235,0.14063
03/24/20 16:47:37.441792 0.08350,0.94043,0.16187
03/24/20 16:47:37.447140 0.08276,0.94849,0.17920
03/24/20 16:47:37.456455 0.05713,0.95581,0.18262
03/24/20 16:47:37.465527 0.06274,0.93896,0.16309
03/24/20 16:47:37.474850 0.07715,0.89624,0.15381
03/24/20 16:47:37.484173 0.07837,0.85352,0.14941
03/24/20 16:47:37.493492 0.08594,0.84473,0.15527
03/24/20 16:47:37.502815 0.08984,0.87817,0.16309
03/24/20 16:47:37.512135 0.07886,0.92285,0.18188
03/24/20 16:47:37.521454 0.06494,0.96509,0.17480
03/24/20 16:47:37.530521 0.08154,0.97754,0.16797
03/24/20 16:47:37.535870 0.09717,0.97241,0.16895
03/24/20 16:47:37.545189 0.13013,0.95776,0.18066
03/24/20 16:47:37.554508 0.14307,0.97729,0.19189
03/24/20 16:47:37.563587 0.18555,1.02759,0.22070
03/24/20 16:47:37.572926 0.13623,1.05347,0.21924
03/24/20 16:47:37.582256 0.11670,1.04492,0.17969
03/24/20 16:47:37.591591 0.17944,0.96045,0.15649
03/24/20 16:47:37.600925 0.20483,0.93848,0.13477
03/24/20 16:47:37.610264 0.20679,0.91528,0.13892
03/24/20 16:47:37.619606 0.19946,0.88379,0.15845
03/24/20 16:47:37.629177 0.19507,0.88574,0.17871
03/24/20 16:47:37.638508 0.21240,0.92041,0.19922
03/24/20 16:47:37.647839 0.17798,0.88281,0.21875
03/24/20 16:47:37.657177 0.20020,0.84521,0.21191
03/24/20 16:47:37.666569 0.22339,0.84326,0.20654
03/24/20 16:47:37.675907 0.20337,0.83740,0.20850
03/24/20 16:47:37.685249 0.18604,0.80737,0.21899
03/24/20 16:47:37.694340 0.19214,0.77148,0.22314
03/24/20 16:47:37.703667 0.19531,0.77173,0.21655
03/24/20 16:47:37.712990 0.17725,0.79224,0.21411
03/24/20 16:47:37.722305 0.16675,0.82080,0.21387
03/24/20 16:47:37.727657 0.16895,0.84180,0.21436
03/24/20 16:47:37.736744 0.18384,0.89551,0.21631
03/24/20 16:47:37.746075 0.18799,0.92432,0.20703
03/24/20 16:47:37.755405 0.19434,0.95093,0.20654
03/24/20 16:47:37.764732 0.20386,0.95166,0.21729
03/24/20 16:47:37.774063 0.20532,0.95532,0.21875
03/24/20 16:47:37.783398 0.22046,0.97656,0.20459
03/24/20 16:47:37.792744 0.23511,0.97119,0.19238
03/24/20 16:47:37.801827 0.25684,0.95459,0.19141
03/24/20 16:47:37.811153 0.23779,0.93408,0.19092
03/24/20 16:47:37.816509 0.22852,0.92578,0.19287
03/24/20 16:47:37.825844 0.22559,0.90137,0.19873
03/24/20 16:47:37.834927 0.22607,0.90625,0.19092
03/24/20 16:47:37.844261 0.24121,0.93872,0.18384
03/24/20 16:47:37.853592 0.24756,0.96582,0.17920
03/24/20 16:47:37.862927 0.26050,0.97314,0.17676
03/24/20 16:47:37.872257 0.26880,0.98682,0.16943
03/24/20 16:47:37.881584 0.27173,0.98828,0.16650
03/24/20 16:47:37.890915 0.27222,0.97119,0.17041
03/24/20 16:47:37.900002 0.26611,0.94824,0.17188
03/24/20 16:47:37.905357 0.26367,0.94043,0.17407
03/24/20 16:47:37.914703 0.24512,0.91797,0.17236
03/24/20 16:47:37.924061 0.23413,0.89282,0.17627
03/24/20 16:47:37.933170 0.23291,0.89551,0.17139
03/24/20 16:47:37.942528 0.23267,0.90576,0.18408
03/24/20 16:47:37.951881 0.22559,0.92432,0.19580
03/24/20 16:47:37.961231 0.22021,0.95166,0.18359
03/24/20 16:47:37.970585 0.23706,0.97168,0.18042
03/24/20 16:47:37.979931 0.24316,0.97363,0.18945
03/24/20 16:47:37.989281 0.23486,0.96729,0.19043
03/24/20 16:47:37.999092 0.22803,0.94238,0.19458
03/24/20 16:47:38.008198 0.22900,0.93555,0.19336
03/24/20 16:47:38.017551 0.22095,0.91406,0.19434
03/24/20 16:47:38.026913 0.22412,0.90186,0.19507
03/24/20 16:47:38.036266 0.21631,0.89893,0.19800
03/24/20 16:47:38.045628 0.21143,0.89941,0.18750
03/24/20 16:47:38.054981 0.21948,0.90576,0.19043
03/24/20 16:47:38.064331 0.22583,0.91943,0.19385
03/24/20 16:47:38.073429 0.21558,0.94873,0.18945
03/24/20 16:47:38.082787 0.23828,0.96826,0.19751
03/24/20 16:47:38.088158 0.24023,0.97559,0.19458
03/24/20 16:47:38.097519 0.23560,0.97388,0.18555
03/24/20 16:47:38.106628 0.24365,0.96240,0.18408
03/24/20 16:47:38.115990 0.25610,0.96826,0.18213
03/24/20 16:47:38.125347 0.26416,0.96436,0.18408
03/24/20 16:47:38.134705 0.25732,0.95703,0.18945
03/24/20 16:47:38.144058 0.23975,0.91943,0.18408
03/24/20 16:47:38.153423 0.24927,0.88965,0.18213
03/24/20 16:47:38.162796 0.23511,0.88281,0.17554
03/24/20 16:47:38.171909 0.23169,0.88672,0.18164
03/24/20 16:47:38.181267 0.23413,0.91675,0.18359
03/24/20 16:47:38.186642 0.24316,0.94238,0.18604
03/24/20 16:47:38.195995 0.24536,0.96484,0.18311
03/24/20 16:47:38.205105 0.25244,0.97656,0.18750
03/24/20 16:47:38.214470 0.25562,0.98804,0.19043
03/24/20 16:47:38.223797 0.28931,0.97681,0.20703
03/24/20 16:47:38.233166 0.27637,0.96143,0.19897
03/24/20 16:47:38.242523 0.26758,0.92725,0.17432
03/24/20 16:47:38.251896 0.28320,0.89648,0.17896
03/24/20 16:47:38.261269 0.29297,0.89331,0.19287
03/24/20 16:47:38.270634 0.28516,0.88916,0.18921
03/24/20 16:47:38.280231 0.28296,0.88428,0.18750
03/24/20 16:47:38.289600 0.28687,0.88672,0.19043
03/24/20 16:47:38.298969 0.30273,0.88965,0.20044
03/24/20 16:47:38.308327 0.30420,0.89111,0.18457
03/24/20 16:47:38.317688 0.29834,0.87988,0.16992
03/24/20 16:47:38.327049 0.29907,0.88184,0.18848
03/24/20 16:47:38.336407 0.30005,0.90430,0.20703
03/24/20 16:47:38.345509 0.31030,0.92358,0.20459
03/24/20 16:47:38.354862 0.33667,0.93091,0.19629
03/24/20 16:47:38.364216 0.33789,0.92480,0.19189
03/24/20 16:47:38.369579 0.32788,0.92432,0.18750
03/24/20 16:47:38.378685 0.32813,0.91187,0.19043
03/24/20 16:47:38.388039 0.33228,0.88721,0.18506
03/24/20 16:47:38.397396 0.32495,0.88184,0.18945
03/24/20 16:47:38.406757 0.33325,0.89233,0.20313
03/24/20 16:47:38.416103 0.31763,0.90942,0.21289
03/24/20 16:47:38.425457 0.31836,0.89722,0.19800
03/24/20 16:47:38.434822 0.33105,0.87891,0.19336
03/24/20 16:47:38.443939 0.32056,0.86377,0.20313
03/24/20 16:47:38.453304 0.30322,0.85034,0.19946
03/24/20 16:47:38.458675 0.30273,0.85547,0.19043
03/24/20 16:47:38.468044 0.32349,0.85303,0.19287
03/24/20 16:47:38.477409 0.31177,0.87378,0.19556
03/24/20 16:47:38.486519 0.31665,0.89941,0.20166
03/24/20 16:47:38.495869 0.32568,0.92236,0.20313
03/24/20 16:47:38.505226 0.36011,0.93164,0.21436
03/24/20 16:47:38.514587 0.35693,0.97583,0.19214
03/24/20 16:47:38.523949 0.40674,1.08496,0.19971
03/24/20 16:47:38.533314 0.41748,1.16602,0.21289
03/24/20 16:47:38.542675 0.45239,1.16919,0.21729
03/24/20 16:47:38.551792 0.41040,1.14209,0.19751
03/24/20 16:47:38.557171 0.44751,1.13110,0.18018
03/24/20 16:47:38.566532 0.52002,1.15869,0.18262
03/24/20 16:47:38.575897 0.49707,1.27246,0.22314
03/24/20 16:47:38.585007 0.44702,1.32446,0.24463
03/24/20 16:47:38.594368 0.44409,1.32642,0.27563
03/24/20 16:47:38.603733 0.43213,1.26196,0.23291
03/24/20 16:47:38.613098 0.48169,1.13062,0.19922
03/24/20 16:47:38.622463 0.48242,1.00757,0.18701
03/24/20 16:47:38.631832 0.47754,0.83130,0.18604
03/24/20 16:47:38.641209 0.45459,0.70142,0.17554
03/24/20 16:47:38.651058 0.46802,0.61011,0.15381
03/24/20 16:47:38.660183 0.50391,0.53516,0.16846
03/24/20 16:47:38.669544 0.48730,0.47681,0.19482
03/24/20 16:47:38.678913 0.48438,0.48315,0.22705
03/24/20 16:47:38.688278 0.47314,0.49268,0.25732
03/24/20 16:47:38.697643 0.46875,0.51978,0.29517
03/24/20 16:47:38.707001 0.52881,0.58496,0.30322
03/24/20 16:47:38.716358 0.63232,0.68433,0.29053
03/24/20 16:47:38.725464 0.70776,0.75269,0.29053
03/24/20 16:47:38.734818 0.72339,0.76221,0.30273
03/24/20 16:47:38.740185 0.72559,0.73340,0.32275
03/24/20 16:47:38.749542 0.74756,0.70898,0.31055
03/24/20 16:47:38.758659 0.76318,0.68164,0.27197
03/24/20 16:47:38.768024 0.79785,0.50854,0.21753
03/24/20 16:47:38.777393 0.77417,0.61914,0.20142
03/24/20 16:47:38.786755 0.76099,0.77393,0.24316
03/24/20 16:47:38.796124 0.77686,0.93164,0.30054
03/24/20 16:47:38.805489 0.67920,1.01758,0.25171
03/24/20 16:47:38.814873 0.30591,1.02441,0.19336
03/24/20 16:47:38.823994 0.09985,0.92749,0.35840
03/24/20 16:47:38.829365 0.05225,0.87305,0.44482
03/24/20 16:47:38.838722 0.01953,0.80469,0.51123
03/24/20 16:47:38.848072 0.03491,0.59204,0.58081
03/24/20 16:47:38.857414 -0.03345,0.45605,0.63354
03/24/20 16:47:38.866528 -0.17163,0.27441,0.67334
03/24/20 16:47:38.875881 -0.24341,0.23340,0.66553
03/24/20 16:47:38.885242 -0.29956,0.25464,0.70654
03/24/20 16:47:38.894596 -0.33765,0.25293,0.80444
03/24/20 16:47:38.903957 -0.36816,0.24316,0.89648
03/24/20 16:47:38.913315 -0.37793,0.29980,0.90625
03/24/20 16:47:38.923130 -0.32837,0.38550,0.87085
03/24/20 16:47:38.932205 -0.23096,0.43921,0.85425
03/24/20 16:47:38.941528 -0.12549,0.43726,0.85693
03/24/20 16:47:38.950848 -0.13379,0.39771,0.86426
03/24/20 16:47:38.960171 -0.15942,0.42358,0.86475
03/24/20 16:47:38.969482 -0.19531,0.48584,0.91553
03/24/20 16:47:38.978813 -0.25879,0.54688,0.95239
03/24/20 16:47:38.988148 -0.33472,0.45557,0.96484
03/24/20 16:47:38.997227 -0.43799,0.39673,0.97852
03/24/20 16:47:39.006557 -0.52661,0.40356,1.02490
03/24/20 16:47:39.015900 -0.48804,0.48120,0.95776
03/24/20 16:47:39.021259 -0.21313,0.41797,0.68237
03/24/20 16:47:39.030346 -0.43994,0.17310,0.90845
03/24/20 16:47:39.039684 -0.46240,-0.01392,1.06641
03/24/20 16:47:39.049042 -0.46069,-0.08789,1.05713
03/24/20 16:47:39.058407 -0.46655,-0.12280,0.97705
03/24/20 16:47:39.067772 -0.47412,-0.16162,0.96484
03/24/20 16:47:39.077137 -0.40942,-0.17700,0.96387
03/24/20 16:47:39.086502 -0.36426,-0.29883,0.94629
03/24/20 16:47:39.095634 -0.30273,-0.39258,0.94897
03/24/20 16:47:39.101013 -0.15601,-0.49121,0.97119
03/24/20 16:47:39.110386 -0.15112,-0.66577,0.98291
03/24/20 16:47:39.119762 -0.01172,-0.77075,1.08789
03/24/20 16:47:39.129143 -0.15063,-0.36304,0.91406
03/24/20 16:47:39.138264 -0.25903,-0.05078,0.75684
03/24/20 16:47:39.147629 -0.01416,0.21729,0.80713
03/24/20 16:47:39.156994 0.03857,0.41406,0.82129
03/24/20 16:47:39.166363 -0.04419,0.46997,0.80078
03/24/20 16:47:39.175732 -0.01685,0.56836,0.79272
03/24/20 16:47:39.185097 0.05200,0.47461,0.72803
03/24/20 16:47:39.194946 0.17065,0.20850,0.73730
03/24/20 16:47:39.204048 0.05029,0.14136,0.80664
03/24/20 16:47:39.213421 -0.08398,0.29565,0.77295
03/24/20 16:47:39.222801 -0.05029,0.36011,0.74170
03/24/20 16:47:39.232189 0.01172,0.30981,0.71924
03/24/20 16:47:39.241577 0.10132,0.07397,0.69922
03/24/20 16:47:39.250938 0.11621,-0.17139,0.74512
03/24/20 16:47:39.260307 -0.01099,-0.36157,0.82568
03/24/20 16:47:39.269447 -0.15454,-0.47656,0.82764
03/24/20 16:47:39.278828 -0.05933,-0.59229,0.82275
03/24/20 16:47:39.284206 -0.00391,-0.62305,0.82471
03/24/20 16:47:39.293572 0.06226,-0.62231,0.81787
03/24/20 16:47:39.302685 0.01001,-0.44727,0.83545
03/24/20 16:47:39.312046 0.04126,-0.21777,0.83301
03/24/20 16:47:39.321411 0.12402,-0.16846,0.71875
03/24/20 16:47:39.330765 0.24170,-0.33667,0.67041
03/24/20 16:47:39.340122 0.31812,-0.47290,0.67261
03/24/20 16:47:39.349472 0.42896,-0.43970,0.70947
03/24/20 16:47:39.358837 0.58472,-0.34302,0.61426
03/24/20 16:47:39.368218 0.73145,-0.15039,0.49634
03/24/20 16:47:39.377811 0.80835,-0.00610,0.31836
03/24/20 16:47:39.387169 0.80469,0.17578,0.05615
03/24/20 16:47:39.396538 0.79053,0.37891,-0.05200
03/24/20 16:47:39.405914 0.63037,0.50708,-0.12500
03/24/20 16:47:39.415268 0.45801,0.47974,-0.11987
03/24/20 16:47:39.424625 0.33569,0.47534,-0.11353
03/24/20 16:47:39.433983 0.07397,0.61670,-0.13354
03/24/20 16:47:39.443092 -0.33789,0.88037,-0.07861
03/24/20 16:47:39.452431 -0.74341,1.12622,0.33081
03/24/20 16:47:39.461762 -0.92847,1.37451,0.56177
03/24/20 16:47:39.471107 -0.67627,1.23438,0.40527
03/24/20 16:47:39.480934 -0.75317,1.05884,0.48950
03/24/20 16:47:39.490292 -0.70313,0.85205,0.38574
03/24/20 16:47:39.499626 -0.59033,0.76001,0.15112
03/24/20 16:47:39.508732 -0.72925,0.93018,0.18994
03/24/20 16:47:39.518082 -0.71240,1.06396,0.16309
03/24/20 16:47:39.527428 -1.01807,1.33154,0.29834
03/24/20 16:47:39.536774 -0.90723,1.62939,0.45020
03/24/20 16:47:39.546120 -0.68750,1.96729,0.65332
03/24/20 16:47:39.555458 -0.52100,1.99976,0.75293
03/24/20 16:47:39.564793 -0.29199,1.96997,0.56787
03/24/20 16:47:39.574593 -0.16943,1.66113,0.32568
03/24/20 16:47:39.583668 -0.05249,1.42529,0.13013
03/24/20 16:47:39.593002 -0.00366,1.33618,0.05957
03/24/20 16:47:39.602333 0.03223,1.31519,-0.01465
03/24/20 16:47:39.611668 0.15674,1.21655,-0.07520
03/24/20 16:47:39.620991 0.19067,1.13086,-0.14941
03/24/20 16:47:39.630314 0.18970,1.11670,-0.16284
03/24/20 16:47:39.639397 0.19263,1.29248,-0.08984
03/24/20 16:47:39.648716 0.24951,1.50269,0.01733
03/24/20 16:47:39.658043 0.25244,1.72217,0.15137
03/24/20 16:47:39.663391 0.25171,1.70801,0.20337
03/24/20 16:47:39.672695 0.21851,1.48828,0.24048
03/24/20 16:47:39.681774 0.09668,1.14233,0.20215
03/24/20 16:47:39.691113 0.03174,0.90991,0.14746
03/24/20 16:47:39.700451 0.04492,0.83081,0.12256
03/24/20 16:47:39.709782 0.04614,0.84424,0.09082
03/24/20 16:47:39.719120 0.05518,0.88135,0.08350
03/24/20 16:47:39.728451 0.14697,0.94263,0.10742
03/24/20 16:47:39.737789 0.23706,1.04419,0.12549
03/24/20 16:47:39.746891 0.20361,1.06885,0.15356
03/24/20 16:47:39.752255 0.19482,1.06812,0.11938
03/24/20 16:47:39.761597 0.19092,1.01636,0.06494
03/24/20 16:47:39.770943 0.21777,0.95605,0.04688
03/24/20 16:47:39.780029 0.28540,0.94238,0.01172
03/24/20 16:47:39.789379 0.30249,0.96729,0.03418
03/24/20 16:47:39.798733 0.29590,1.04248,0.04346
03/24/20 16:47:39.808090 0.22388,1.06494,0.08081
03/24/20 16:47:39.817440 0.15137,1.07422,0.09717
03/24/20 16:47:39.826778 0.02368,1.04590,0.12158
03/24/20 16:47:39.836121 0.00732,0.97827,0.12695
03/24/20 16:47:39.845688 0.05103,0.95532,0.12744
03/24/20 16:47:39.855019 0.05078,0.98901,0.08691
03/24/20 16:47:39.864349 0.09082,0.98877,0.05859
03/24/20 16:47:39.873680 0.06812,0.97559,0.03296
03/24/20 16:47:39.883011 0.06958,0.96851,0.05200
03/24/20 16:47:39.892342 0.20044,1.75049,0.01807
03/24/20 16:47:39.901684 0.04785,0.83960,0.01245
03/24/20 16:47:39.910774 0.14111,1.33789,-0.08594
03/24/20 16:47:39.920109 0.09155,0.71313,0.02856
03/24/20 16:47:39.929443 -0.02051,1.00757,-0.08276
03/24/20 16:47:39.934811 0.04419,1.20728,-0.14258
03/24/20 16:47:39.944145 0.10107,1.02783,-0.06860
03/24/20 16:47:39.953236 -0.05347,0.93018,0.01514
03/24/20 16:47:39.962566 -0.02441,1.15576,-0.02881
03/24/20 16:47:39.971912 0.05371,0.92725,0.02759
03/24/20 16:47:39.981243 -0.00366,0.87085,0.03052
03/24/20 16:47:39.990582 -0.08765,0.98096,0.07031
03/24/20 16:47:39.999912 -0.01318,0.98022,0.00537
03/24/20 16:47:40.009251 0.00635,0.97485,0.03564
03/24/20 16:47:40.018333 0.00391,0.94995,0.04932
03/24/20 16:47:40.023685 0.02734,0.94556,-0.00562
03/24/20 16:47:40.033020 0.01172,0.96899,0.01733
03/24/20 16:47:40.042358 0.15747,0.65991,-0.03760
03/24/20 16:47:40.051453 0.11230,0.78662,0.02563
03/24/20 16:47:40.060799 -0.05713,1.03882,0.05957
03/24/20 16:47:40.070133 -0.05127,0.78931,-0.09277
03/24/20 16:47:40.079456 -0.04541,1.29346,-0.13159
03/24/20 16:47:40.088799 0.16626,0.84644,0.15088
03/24/20 16:47:40.098129 0.00049,0.98218,-0.05127
03/24/20 16:47:40.107464 0.00659,1.01270,-0.08252
03/24/20 16:47:40.117031 -0.03784,1.01196,0.04224
03/24/20 16:47:40.126369 0.02197,0.99780,0.02856
03/24/20 16:47:40.135689 0.03760,0.93579,0.05078
03/24/20 16:47:40.145004 0.02271,0.93408,0.02319
03/24/20 16:47:40.154339 -0.03198,1.02759,-0.00635
03/24/20 16:47:40.163677 -0.03735,1.02441,-0.00391
03/24/20 16:47:40.173000 -0.01440,1.00220,0.00317
03/24/20 16:47:40.182076 0.03589,0.92090,0.03125
03/24/20 16:47:40.191395 0.01147,0.95996,0.01855
03/24/20 16:47:40.200714 -0.02539,1.01587,-0.00122
03/24/20 16:47:40.210056 -0.02051,1.00439,0.00269
03/24/20 16:47:40.219868 0.01392,0.94946,0.01709
03/24/20 16:47:40.229191 0.02148,0.94141,0.02588
03/24/20 16:47:40.238514 -0.01025,0.99341,0.00732
03/24/20 16:47:40.247589 -0.02368,1.01318,0.00391
03/24/20 16:47:40.256882 0.00610,0.96143,0.01489
03/24/20 16:47:40.266201 0.01514,0.95557,0.01855
03/24/20 16:47:40.275528 -0.00146,0.97388,0.01489
03/24/20 16:47:40.284847 -0.01611,1.00439,0.00415
03/24/20 16:47:40.294155 0.00195,0.97266,0.01660
03/24/20 16:47:40.303478 0.00830,0.96240,0.01929
03/24/20 16:47:40.313026 -0.00610,0.98242,0.01270
03/24/20 16:47:40.322361 -0.01440,0.98730,0.00366
