# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/26/20 14:24:51.710342 0.12695,1.00342,0.00513
03/26/20 14:24:51.719658 0.10010,0.99097,-0.01514
03/26/20 14:24:51.728977 0.07593,0.98853,-0.03076
03/26/20 14:24:51.738297 0.05396,0.97656,-0.04224
03/26/20 14:24:51.747368 0.04272,0.97876,-0.04639
03/26/20 14:24:51.752720 0.03613,0.97192,-0.04541
03/26/20 14:24:51.762043 0.02393,0.99341,-0.04834
03/26/20 14:24:51.771355 0.00366,1.00879,-0.04346
03/26/20 14:24:51.780422 -0.01025,1.00049,-0.04639
03/26/20 14:24:51.789742 -0.02490,0.99658,-0.04785
03/26/20 14:24:51.799065 -0.02588,0.98193,-0.03418
03/26/20 14:24:51.808380 -0.03589,0.98096,-0.02588
03/26/20 14:24:51.817696 -0.02881,0.99072,-0.01807
03/26/20 14:24:51.827000 -0.03174,1.01416,-0.00195
03/26/20 14:24:51.836300 -0.00732,0.99170,0.01782
03/26/20 14:24:51.846069 0.01685,0.97534,0.04883
03/26/20 14:24:51.855110 0.05176,0.92480,0.06934
03/26/20 14:24:51.864395 0.08813,0.89526,0.08130
03/26/20 14:24:51.873688 0.12964,0.83545,0.10059
03/26/20 14:24:51.882977 0.16333,0.80054,0.13086
03/26/20 14:24:51.892273 0.20117,0.75684,0.15186
03/26/20 14:24:51.901558 0.19971,0.75366,0.15234
03/26/20 14:24:51.910603 0.18140,0.77686,0.10352
03/26/20 14:24:51.919888 0.15845,0.91431,0.06177
03/26/20 14:24:51.929180 0.12842,1.02734,0.04126
03/26/20 14:24:51.938488 0.14258,1.00830,0.05127
03/26/20 14:24:51.948273 0.12012,0.95435,0.03638
03/26/20 14:24:51.957569 0.07983,0.98926,-0.02832
03/26/20 14:24:51.966881 0.05420,0.98999,-0.08789
03/26/20 14:24:51.975960 0.02222,0.96484,-0.13940
03/26/20 14:24:51.985283 0.00317,0.91064,-0.17163
03/26/20 14:24:51.994598 -0.12646,0.77100,-0.19385
03/26/20 14:24:52.003918 -0.04517,0.69531,-0.17480
03/26/20 14:24:52.013248 0.04419,0.77637,-0.33789
03/26/20 14:24:52.022560 0.03149,0.87085,-0.49609
03/26/20 14:24:52.031868 -0.13721,0.87793,-0.44995
03/26/20 14:24:52.041660 -0.20972,0.80347,-0.36963
03/26/20 14:24:52.050724 -0.15527,0.75391,-0.33398
03/26/20 14:24:52.060036 -0.08496,0.64819,-0.28296
03/26/20 14:24:52.069347 0.07520,0.73389,-0.29053
03/26/20 14:24:52.078655 -0.03198,0.91211,-0.32764
03/26/20 14:24:52.087967 0.00488,0.92627,-0.28491
03/26/20 14:24:52.097279 0.01343,0.90430,-0.22412
03/26/20 14:24:52.106335 0.03442,0.88574,-0.18384
03/26/20 14:24:52.115635 0.05420,0.83252,-0.14478
03/26/20 14:24:52.124935 0.06494,0.78760,-0.15527
03/26/20 14:24:52.130280 0.07422,0.81030,-0.18652
03/26/20 14:24:52.139584 0.00464,0.90771,-0.23071
03/26/20 14:24:52.148644 0.05029,0.93359,-0.28760
03/26/20 14:24:52.157951 0.11230,0.85840,-0.27344
03/26/20 14:24:52.167267 0.16650,0.85254,-0.26758
03/26/20 14:24:52.176586 0.13916,0.79297,-0.26074
03/26/20 14:24:52.185898 0.11597,0.70825,-0.24854
03/26/20 14:24:52.195190 0.16040,0.59912,-0.21875
03/26/20 14:24:52.204243 0.29028,0.50903,-0.19043
03/26/20 14:24:52.213551 0.41211,0.48584,-0.21240
03/26/20 14:24:52.218895 0.48804,0.54492,-0.24243
03/26/20 14:24:52.228195 0.33105,0.75806,-0.29248
03/26/20 14:24:52.237503 0.31592,0.82080,-0.33374
03/26/20 14:24:52.246563 0.27002,0.88159,-0.29077
03/26/20 14:24:52.255871 0.20972,0.93994,-0.26318
03/26/20 14:24:52.265167 0.17725,0.95947,-0.26001
03/26/20 14:24:52.274471 0.14526,0.92139,-0.25415
03/26/20 14:24:52.283779 0.23340,0.92139,-0.32935
03/26/20 14:24:52.293087 0.18701,0.86841,-0.32373
03/26/20 14:24:52.302139 0.12744,0.77246,-0.27710
03/26/20 14:24:52.307488 0.16260,0.76172,-0.26929
03/26/20 14:24:52.316807 0.16699,0.83032,-0.26025
03/26/20 14:24:52.326107 0.10303,0.97485,-0.22729
03/26/20 14:24:52.335411 0.02417,1.05640,-0.23999
03/26/20 14:24:52.344467 -0.01392,1.05469,-0.21655
03/26/20 14:24:52.353790 -0.09546,1.13062,-0.17944
03/26/20 14:24:52.363129 -0.16357,1.14941,-0.12988
03/26/20 14:24:52.372456 -0.22144,1.10352,-0.14331
03/26/20 14:24:52.381786 -0.21558,1.05884,-0.15503
03/26/20 14:24:52.391121 -0.02222,0.85815,-0.15698
03/26/20 14:24:52.400936 -0.02612,0.86035,-0.17236
03/26/20 14:24:52.410030 -0.03955,0.87939,-0.16748
03/26/20 14:24:52.419373 -0.05396,0.94238,-0.17578
03/26/20 14:24:52.428715 -0.08398,1.08228,-0.19165
03/26/20 14:24:52.438065 -0.08301,1.19556,-0.21191
03/26/20 14:24:52.447411 -0.10205,1.28027,-0.24316
03/26/20 14:24:52.456753 -0.13354,1.28955,-0.25854
03/26/20 14:24:52.466091 -0.11133,1.27173,-0.27612
03/26/20 14:24:52.475185 -0.07202,1.20947,-0.30054
03/26/20 14:24:52.480549 -0.06689,1.17554,-0.31763
03/26/20 14:24:52.489899 -0.05713,1.16455,-0.31860
03/26/20 14:24:52.499252 -0.04297,1.20166,-0.30103
03/26/20 14:24:52.508347 -0.02344,1.23608,-0.30005
03/26/20 14:24:52.517693 -0.01904,1.24585,-0.31567
03/26/20 14:24:52.527035 -0.01855,1.20923,-0.32007
03/26/20 14:24:52.536381 -0.01465,1.16260,-0.32568
03/26/20 14:24:52.545723 -0.01123,1.10205,-0.33105
03/26/20 14:24:52.555061 0.01245,1.06250,-0.33423
03/26/20 14:24:52.564388 0.01807,1.04053,-0.34912
03/26/20 14:24:52.574207 0.00537,1.05884,-0.37256
03/26/20 14:24:52.583279 0.00781,1.09058,-0.36865
03/26/20 14:24:52.592602 0.01807,1.13843,-0.33936
03/26/20 14:24:52.601929 0.00879,1.18140,-0.32324
03/26/20 14:24:52.611256 -0.00439,1.19263,-0.29517
03/26/20 14:24:52.620571 0.00537,1.20483,-0.27246
03/26/20 14:24:52.629887 0.02368,1.21582,-0.24609
03/26/20 14:24:52.638969 0.03125,1.21582,-0.23364
03/26/20 14:24:52.648304 0.02368,1.23975,-0.20752
03/26/20 14:24:52.657627 0.00586,1.24365,-0.19653
03/26/20 14:24:52.662975 -0.00220,1.24170,-0.19580
03/26/20 14:24:52.672310 -0.01758,1.20117,-0.21094
03/26/20 14:24:52.681404 -0.02417,1.15820,-0.21997
03/26/20 14:24:52.690746 -0.03809,1.14111,-0.23755
03/26/20 14:24:52.700088 -0.03955,1.11694,-0.25610
03/26/20 14:24:52.709435 -0.03467,1.08936,-0.26172
03/26/20 14:24:52.718773 -0.02588,1.08667,-0.27100
03/26/20 14:24:52.728111 0.00488,1.08057,-0.25244
03/26/20 14:24:52.737442 0.02881,1.08301,-0.23438
03/26/20 14:24:52.746533 0.05005,1.08447,-0.21045
03/26/20 14:24:52.751888 0.05713,1.07861,-0.19482
03/26/20 14:24:52.761227 0.08057,1.06982,-0.16895
03/26/20 14:24:52.770573 0.10767,1.06738,-0.15283
03/26/20 14:24:52.779667 0.12183,1.04053,-0.14502
03/26/20 14:24:52.789009 0.13037,1.05615,-0.14795
03/26/20 14:24:52.798351 0.12256,1.07300,-0.15503
03/26/20 14:24:52.807705 0.10938,1.09351,-0.15967
03/26/20 14:24:52.817059 0.12451,1.09814,-0.16211
03/26/20 14:24:52.826405 0.08032,1.11670,-0.12109
03/26/20 14:24:52.835751 0.04419,1.08081,-0.17505
03/26/20 14:24:52.845341 0.08789,1.00049,-0.18042
03/26/20 14:24:52.854691 0.07129,0.97827,-0.16431
03/26/20 14:24:52.864025 0.05859,0.94873,-0.19043
03/26/20 14:24:52.873367 0.04248,0.93945,-0.23315
03/26/20 14:24:52.882709 0.07422,0.95972,-0.23389
03/26/20 14:24:52.892048 -0.05396,0.93311,-0.29834
03/26/20 14:24:52.901394 -0.14966,0.70044,-0.46924
03/26/20 14:24:52.910496 -0.04932,0.92358,-0.35107
03/26/20 14:24:52.919849 0.03174,0.91626,-0.27271
03/26/20 14:24:52.929203 0.01953,0.82178,-0.20337
03/26/20 14:24:52.934563 0.06372,0.78882,-0.29004
03/26/20 14:24:52.943901 0.05371,0.87988,-0.33105
03/26/20 14:24:52.952995 0.07056,0.99976,-0.33301
03/26/20 14:24:52.962345 0.06323,0.99292,-0.29834
03/26/20 14:24:52.971684 0.10913,0.94214,-0.29395
03/26/20 14:24:52.981030 0.17041,0.87231,-0.28760
03/26/20 14:24:52.990376 0.20215,0.85181,-0.31763
03/26/20 14:24:52.999725 0.17163,0.87134,-0.34668
03/26/20 14:24:53.009064 0.14087,0.89185,-0.39160
03/26/20 14:24:53.018162 0.14209,0.89941,-0.40259
03/26/20 14:24:53.023525 0.16064,0.90576,-0.42578
03/26/20 14:24:53.032867 0.14404,0.89160,-0.42920
03/26/20 14:24:53.042198 0.17578,0.88477,-0.42969
03/26/20 14:24:53.051289 0.18896,0.93701,-0.39868
03/26/20 14:24:53.060627 0.20508,0.97412,-0.34180
03/26/20 14:24:53.069965 0.22974,1.00342,-0.27856
03/26/20 14:24:53.079308 0.27026,0.81543,-0.24463
03/26/20 14:24:53.088642 0.25122,0.92896,-0.18530
03/26/20 14:24:53.097981 0.23462,0.97510,-0.12939
03/26/20 14:24:53.107315 0.17432,0.88647,-0.10596
03/26/20 14:24:53.116886 0.15942,0.78101,-0.14111
03/26/20 14:24:53.126232 0.12354,0.74683,-0.18896
03/26/20 14:24:53.135578 0.07349,0.83521,-0.22876
03/26/20 14:24:53.144920 0.04810,0.92920,-0.22852
03/26/20 14:24:53.154266 -0.00781,0.97559,-0.21826
03/26/20 14:24:53.163624 -0.01855,0.97559,-0.19971
03/26/20 14:24:53.172977 0.02368,1.02905,-0.17651
03/26/20 14:24:53.182072 0.06689,0.95605,-0.14844
03/26/20 14:24:53.191406 0.10718,0.94458,-0.10303
03/26/20 14:24:53.200745 0.14331,0.95972,-0.04053
03/26/20 14:24:53.206089 0.16260,0.96680,-0.02026
03/26/20 14:24:53.215420 0.17822,0.87183,0.01660
03/26/20 14:24:53.224495 0.19922,0.85547,0.04199
03/26/20 14:24:53.233810 0.21631,0.84985,0.07739
03/26/20 14:24:53.243130 0.19409,0.83643,0.11914
03/26/20 14:24:53.252464 0.17139,0.78369,0.13281
03/26/20 14:24:53.261806 0.16162,0.77856,0.11646
03/26/20 14:24:53.271145 0.12744,0.81519,0.08984
03/26/20 14:24:53.280483 0.08179,0.82373,0.08203
03/26/20 14:24:53.289574 0.07568,0.80762,0.07275
03/26/20 14:24:53.298920 0.08447,0.80957,0.07178
03/26/20 14:24:53.304279 0.06641,0.80127,0.06982
03/26/20 14:24:53.313644 0.06152,0.78418,0.07520
03/26/20 14:24:53.322758 0.04028,0.76465,0.08179
03/26/20 14:24:53.332115 0.03979,0.74683,0.09570
03/26/20 14:24:53.341461 0.06177,0.75220,0.08594
03/26/20 14:24:53.350819 0.05933,0.76855,0.08838
03/26/20 14:24:53.360165 0.05029,0.80176,0.09424
03/26/20 14:24:53.369507 0.04346,0.85132,0.11621
03/26/20 14:24:53.378845 0.03809,0.90967,0.16650
03/26/20 14:24:53.387932 0.04346,0.92139,0.21436
03/26/20 14:24:53.393292 0.05176,0.93384,0.23511
03/26/20 14:24:53.402630 0.00269,1.00854,0.21558
03/26/20 14:24:53.411972 0.03735,1.05298,0.27612
03/26/20 14:24:53.421074 0.02515,1.08252,0.32104
03/26/20 14:24:53.430428 0.00122,1.07007,0.34521
03/26/20 14:24:53.439777 -0.02319,1.05176,0.35474
03/26/20 14:24:53.449127 -0.05396,1.05469,0.33960
03/26/20 14:24:53.458485 -0.04346,1.08496,0.29175
03/26/20 14:24:53.467846 -0.05933,1.06592,0.23730
03/26/20 14:24:53.477200 -0.08447,1.04150,0.20508
03/26/20 14:24:53.487026 -0.11426,1.04956,0.18506
03/26/20 14:24:53.496132 -0.12842,1.07153,0.17358
03/26/20 14:24:53.505478 -0.10840,1.06543,0.17432
03/26/20 14:24:53.514828 -0.11475,1.09375,0.19141
03/26/20 14:24:53.524166 -0.14453,1.20068,0.21240
03/26/20 14:24:53.533508 -0.17236,1.31396,0.21948
03/26/20 14:24:53.542854 -0.19141,1.38672,0.20166
03/26/20 14:24:53.552200 -0.10938,1.45947,0.15967
03/26/20 14:24:53.561298 -0.17114,1.41699,0.10889
03/26/20 14:24:53.570648 -0.20972,1.27661,0.07910
03/26/20 14:24:53.576012 -0.20972,1.24951,0.06055
03/26/20 14:24:53.585354 -0.25439,1.29224,0.00977
03/26/20 14:24:53.594440 -0.24512,1.44409,-0.02222
03/26/20 14:24:53.603790 -0.32227,1.51367,-0.05737
03/26/20 14:24:53.613136 -0.27026,1.58008,-0.03955
03/26/20 14:24:53.622475 -0.32153,1.59595,0.02515
03/26/20 14:24:53.631813 -0.34082,1.52393,0.09277
03/26/20 14:24:53.641151 -0.36572,1.49902,0.12939
03/26/20 14:24:53.650486 -0.37354,1.50928,0.13770
03/26/20 14:24:53.659565 -0.36353,1.56738,0.11035
03/26/20 14:24:53.664925 -0.37329,1.56421,0.09131
03/26/20 14:24:53.674259 -0.36011,1.51660,0.05469
03/26/20 14:24:53.683594 -0.32129,1.48828,0.01221
03/26/20 14:24:53.692680 -0.26465,1.43750,-0.00928
03/26/20 14:24:53.702011 -0.19897,1.36914,-0.01636
03/26/20 14:24:53.711353 -0.15479,1.29907,-0.00366
03/26/20 14:24:53.720696 -0.11133,1.23389,-0.00586
03/26/20 14:24:53.730042 -0.10596,1.19360,0.00269
03/26/20 14:24:53.739384 -0.10938,1.17407,0.00928
03/26/20 14:24:53.748730 -0.14160,1.17554,-0.00244
03/26/20 14:24:53.758545 -0.19385,1.17334,-0.01318
03/26/20 14:24:53.767632 -0.23511,1.16870,-0.01807
03/26/20 14:24:53.776970 -0.25708,1.18213,-0.03516
03/26/20 14:24:53.786301 -0.25952,1.17603,-0.05029
03/26/20 14:24:53.795628 -0.23877,1.16553,-0.06787
03/26/20 14:24:53.804962 -0.17554,1.13232,-0.08154
03/26/20 14:24:53.814297 -0.16504,1.11597,-0.12891
03/26/20 14:24:53.823387 -0.12451,1.12793,-0.16040
03/26/20 14:24:53.832733 -0.08398,1.03271,-0.18945
03/26/20 14:24:53.842083 0.03076,1.09473,-0.21436
03/26/20 14:24:53.847450 0.05322,1.08179,-0.22559
03/26/20 14:24:53.856785 0.07227,1.05322,-0.25293
03/26/20 14:24:53.865875 0.09912,0.99707,-0.26270
03/26/20 14:24:53.875210 0.13672,0.96509,-0.24854
03/26/20 14:24:53.884544 0.15625,0.92285,-0.22461
03/26/20 14:24:53.893875 0.20825,0.86450,-0.20605
03/26/20 14:24:53.903213 0.23120,0.81714,-0.18555
03/26/20 14:24:53.912548 0.20923,0.76611,-0.15649
03/26/20 14:24:53.921883 0.19189,0.74170,-0.13501
03/26/20 14:24:53.930962 0.17773,0.75269,-0.14209
03/26/20 14:24:53.936321 0.19580,0.76074,-0.12817
03/26/20 14:24:53.945660 0.18994,0.70264,-0.15137
03/26/20 14:24:53.954987 0.18286,0.76270,-0.16992
03/26/20 14:24:53.964066 0.20850,0.80151,-0.19824
03/26/20 14:24:53.973396 0.25977,0.75439,-0.18042
03/26/20 14:24:53.982723 0.35449,0.72510,-0.17090
03/26/20 14:24:53.992050 0.42041,0.66357,-0.15771
03/26/20 14:24:54.001377 0.50342,0.63281,-0.15845
03/26/20 14:24:54.010700 0.53564,0.60791,-0.16895
03/26/20 14:24:54.020031 0.55371,0.58960,-0.16650
03/26/20 14:24:54.029602 0.55884,0.58154,-0.17822
03/26/20 14:24:54.038921 0.52295,0.54565,-0.18555
03/26/20 14:24:54.048248 0.50000,0.54614,-0.19189
03/26/20 14:24:54.057571 0.48120,0.56006,-0.20752
03/26/20 14:24:54.066895 0.45947,0.61572,-0.23218
03/26/20 14:24:54.076210 0.41650,0.69775,-0.24121
03/26/20 14:24:54.085533 0.39355,0.77319,-0.21631
03/26/20 14:24:54.094604 0.38330,0.79956,-0.20093
03/26/20 14:24:54.103916 0.37207,0.85254,-0.16602
03/26/20 14:24:54.113224 0.35498,0.91479,-0.13477
03/26/20 14:24:54.118568 0.35229,0.93872,-0.10474
03/26/20 14:24:54.127628 0.35449,0.97217,-0.05249
03/26/20 14:24:54.136940 0.37207,1.02637,-0.01025
03/26/20 14:24:54.146252 0.35449,1.07593,0.01953
03/26/20 14:24:54.155571 0.34229,1.08521,0.02783
03/26/20 14:24:54.164902 0.31323,1.12402,0.01611
03/26/20 14:24:54.174229 0.27295,1.14868,-0.00879
03/26/20 14:24:54.183556 0.23145,1.17114,-0.02979
03/26/20 14:24:54.192635 0.20190,1.21289,-0.04419
03/26/20 14:24:54.201969 0.19092,1.25000,-0.04541
03/26/20 14:24:54.207329 0.18555,1.26807,-0.04150
03/26/20 14:24:54.216667 0.19141,1.29517,-0.03223
03/26/20 14:24:54.226002 0.18555,1.29565,-0.02490
03/26/20 14:24:54.235092 0.18164,1.28955,-0.01978
03/26/20 14:24:54.244427 0.15747,1.26880,0.00830
03/26/20 14:24:54.253761 0.14380,1.23901,0.00928
03/26/20 14:24:54.263096 0.12305,1.20459,0.02832
03/26/20 14:24:54.272427 0.07764,1.15527,0.06567
03/26/20 14:24:54.281769 0.04126,1.08838,0.08887
03/26/20 14:24:54.291119 0.01074,1.03955,0.09717
03/26/20 14:24:54.300709 -0.02466,1.01685,0.10547
03/26/20 14:24:54.310062 -0.06177,1.02026,0.11694
03/26/20 14:24:54.319416 -0.08496,1.03955,0.12549
03/26/20 14:24:54.328777 -0.12891,1.04443,0.14331
03/26/20 14:24:54.338131 -0.14404,1.04004,0.16895
03/26/20 14:24:54.347485 -0.14844,1.06104,0.18799
03/26/20 14:24:54.356823 -0.14282,1.05908,0.20508
03/26/20 14:24:54.365917 -0.12549,1.05273,0.21240
03/26/20 14:24:54.375259 -0.12671,1.06958,0.21289
03/26/20 14:24:54.384605 -0.13135,1.07764,0.22412
03/26/20 14:24:54.389957 -0.13232,1.07104,0.23047
03/26/20 14:24:54.399048 -0.12915,1.05957,0.24316
03/26/20 14:24:54.408382 -0.13965,1.06152,0.24658
03/26/20 14:24:54.417725 -0.18335,1.07104,0.24854
03/26/20 14:24:54.427055 -0.20093,1.08105,0.27051
03/26/20 14:24:54.436390 -0.21899,1.10107,0.28906
03/26/20 14:24:54.445725 -0.23975,1.11963,0.30762
03/26/20 14:24:54.455059 -0.21069,1.12695,0.31665
03/26/20 14:24:54.464138 -0.17383,1.14697,0.32764
03/26/20 14:24:54.473484 -0.12769,1.15503,0.34619
03/26/20 14:24:54.478848 -0.10449,1.15161,0.34912
03/26/20 14:24:54.488186 -0.07031,1.16968,0.34521
03/26/20 14:24:54.497517 -0.03418,1.19141,0.31323
03/26/20 14:24:54.506607 -0.06812,1.20532,0.34180
03/26/20 14:24:54.515949 -0.05322,1.14624,0.36719
03/26/20 14:24:54.525291 -0.07202,1.12817,0.38428
03/26/20 14:24:54.534622 -0.08960,1.14624,0.38623
03/26/20 14:24:54.543949 -0.11084,1.21851,0.37842
03/26/20 14:24:54.553284 -0.14307,1.26636,0.38062
03/26/20 14:24:54.562614 -0.15845,1.28369,0.38330
03/26/20 14:24:54.572170 -0.16211,1.31421,0.37964
03/26/20 14:24:54.581493 -0.16064,1.31421,0.36621
03/26/20 14:24:54.590820 -0.14771,1.30908,0.33911
03/26/20 14:24:54.600159 -0.13354,1.31763,0.31177
03/26/20 14:24:54.609486 -0.12354,1.33594,0.27344
03/26/20 14:24:54.618816 -0.10889,1.38770,0.24023
03/26/20 14:24:54.628147 -0.10791,1.51245,0.18506
03/26/20 14:24:54.637230 -0.12866,1.59106,0.11963
03/26/20 14:24:54.646557 -0.13257,1.59546,0.08447
03/26/20 14:24:54.655888 -0.12305,1.56274,0.03955
03/26/20 14:24:54.661247 -0.12646,1.54126,0.01953
03/26/20 14:24:54.670330 -0.13208,1.51514,0.00830
03/26/20 14:24:54.679661 -0.11914,1.52905,-0.00732
03/26/20 14:24:54.688992 -0.10010,1.60571,-0.03076
03/26/20 14:24:54.698334 -0.06689,1.68188,-0.04639
03/26/20 14:24:54.707676 -0.04834,1.72168,-0.05884
03/26/20 14:24:54.717014 -0.03320,1.71436,-0.09082
03/26/20 14:24:54.726360 0.00830,1.66626,-0.09692
03/26/20 14:24:54.735439 0.03223,1.62085,-0.11426
03/26/20 14:24:54.744778 0.04492,1.57568,-0.13477
03/26/20 14:24:54.750134 0.05420,1.55664,-0.15088
03/26/20 14:24:54.759461 0.06616,1.55127,-0.17969
03/26/20 14:24:54.768543 0.05859,1.52759,-0.20459
03/26/20 14:24:54.777882 0.05371,1.49609,-0.21924
03/26/20 14:24:54.787216 0.05493,1.44629,-0.22388
03/26/20 14:24:54.796539 0.02612,1.38477,-0.19604
03/26/20 14:24:54.805866 0.00537,1.35791,-0.16650
03/26/20 14:24:54.815205 -0.00854,1.33862,-0.14063
03/26/20 14:24:54.824528 -0.04077,1.29614,-0.09424
03/26/20 14:24:54.833607 -0.06177,1.24072,-0.05029
03/26/20 14:24:54.838959 -0.07471,1.23071,-0.03271
03/26/20 14:24:54.848278 -0.08008,1.19702,-0.02075
03/26/20 14:24:54.857597 -0.07446,1.19531,-0.00635
03/26/20 14:24:54.866917 -0.08569,1.23560,-0.01172
03/26/20 14:24:54.875980 -0.11255,1.25635,-0.02344
03/26/20 14:24:54.885296 -0.12769,1.28223,-0.03882
03/26/20 14:24:54.894627 -0.14624,1.29785,-0.07593
03/26/20 14:24:54.903965 -0.17139,1.32861,-0.10889
03/26/20 14:24:54.913303 -0.17090,1.32520,-0.13989
03/26/20 14:24:54.922646 -0.15820,1.31372,-0.16235
03/26/20 14:24:54.932461 -0.11694,1.30933,-0.18140
03/26/20 14:24:54.941544 -0.08154,1.30664,-0.18701
03/26/20 14:24:54.950874 -0.04663,1.31055,-0.16235
03/26/20 14:24:54.960205 0.00098,1.30029,-0.13574
03/26/20 14:24:54.969528 0.04761,1.27148,-0.09546
03/26/20 14:24:54.978851 0.07300,1.22900,-0.06079
03/26/20 14:24:54.988171 0.08350,1.17432,-0.03027
03/26/20 14:24:54.997486 0.07080,1.12915,0.00464
03/26/20 14:24:55.006561 0.04248,1.09619,0.04175
03/26/20 14:24:55.015888 0.01807,1.08618,0.04980
03/26/20 14:24:55.021244 0.00439,1.08301,0.04980
03/26/20 14:24:55.030579 -0.00952,1.08301,0.04004
03/26/20 14:24:55.039661 -0.02466,1.08032,0.02930
03/26/20 14:24:55.048992 -0.02051,1.06934,0.03027
03/26/20 14:24:55.058331 -0.02588,1.05054,0.03467
03/26/20 14:24:55.067669 -0.00928,1.02612,0.02832
03/26/20 14:24:55.077000 0.03223,1.00269,0.03223
03/26/20 14:24:55.086323 0.07178,0.94263,0.03516
03/26/20 14:24:55.095657 0.10571,0.89966,0.03369
03/26/20 14:24:55.104725 0.13062,0.84229,0.03418
03/26/20 14:24:55.110085 0.14575,0.81860,0.03125
03/26/20 14:24:55.119411 0.16919,0.75146,0.01904
03/26/20 14:24:55.128742 0.17993,0.68433,0.02686
03/26/20 14:24:55.137817 0.15820,0.63159,0.02686
03/26/20 14:24:55.147152 0.12866,0.60596,0.03784
03/26/20 14:24:55.156479 0.09595,0.55786,0.03418
03/26/20 14:24:55.165813 0.06885,0.48804,0.05420
03/26/20 14:24:55.175140 0.07129,0.49097,0.05664
03/26/20 14:24:55.184475 0.08228,0.47998,0.07080
03/26/20 14:24:55.193802 0.15527,0.53809,0.07397
03/26/20 14:24:55.203362 0.23389,0.56543,0.15918
03/26/20 14:24:55.212688 0.39185,0.46045,0.12134
03/26/20 14:24:55.222019 0.38794,0.44995,0.22656
03/26/20 14:24:55.231339 0.33276,0.33789,0.34595
03/26/20 14:24:55.240669 0.26050,0.34351,0.46216
03/26/20 14:24:55.249992 0.20166,0.43457,0.52026
03/26/20 14:24:55.259315 0.21777,0.47388,0.48950
03/26/20 14:24:55.268375 0.17017,0.60449,0.47363
03/26/20 14:24:55.277687 0.06421,0.68408,0.49268
03/26/20 14:24:55.286999 -0.03735,0.71313,0.50195
03/26/20 14:24:55.296330 -0.14038,0.77515,0.48779
03/26/20 14:24:55.301682 -0.18872,0.82104,0.48193
03/26/20 14:24:55.310757 -0.26440,0.91504,0.47266
03/26/20 14:24:55.320084 -0.27881,0.94824,0.47534
03/26/20 14:24:55.329399 -0.27759,0.93091,0.47852
03/26/20 14:24:55.338718 -0.23755,0.86914,0.45093
03/26/20 14:24:55.348034 -0.21069,0.88086,0.41138
03/26/20 14:24:55.357346 -0.20996,0.84937,0.38916
03/26/20 14:24:55.366669 -0.22046,0.81812,0.37061
03/26/20 14:24:55.375736 -0.24756,0.80420,0.33667
03/26/20 14:24:55.385044 -0.29517,0.78613,0.31299
03/26/20 14:24:55.390388 -0.29883,0.76660,0.30103
03/26/20 14:24:55.399700 -0.28955,0.70459,0.25415
03/26/20 14:24:55.408768 -0.25562,0.67871,0.23389
03/26/20 14:24:55.418079 -0.23975,0.71631,0.22705
03/26/20 14:24:55.427391 -0.22046,0.71558,0.23486
03/26/20 14:24:55.436707 -0.20117,0.70313,0.25757
03/26/20 14:24:55.446014 -0.15332,0.72998,0.29932
03/26/20 14:24:55.455322 -0.07788,0.71924,0.35010
03/26/20 14:24:55.464626 -0.05908,0.70557,0.39526
03/26/20 14:24:55.473698 -0.06201,0.71265,0.44189
03/26/20 14:24:55.479050 -0.05762,0.71558,0.45898
03/26/20 14:24:55.488361 -0.07031,0.70898,0.47021
03/26/20 14:24:55.497673 -0.09741,0.72510,0.47583
03/26/20 14:24:55.506744 -0.13452,0.75928,0.47217
03/26/20 14:24:55.516064 -0.18457,0.77417,0.47583
03/26/20 14:24:55.525375 -0.21851,0.77856,0.48291
03/26/20 14:24:55.534691 -0.26367,0.81543,0.48999
03/26/20 14:24:55.544010 -0.31274,0.87061,0.51343
03/26/20 14:24:55.553326 -0.32764,0.89209,0.54980
03/26/20 14:24:55.562645 -0.31104,0.91064,0.58130
03/26/20 14:24:55.572197 -0.31396,0.94922,0.61182
03/26/20 14:24:55.581520 -0.31494,0.95557,0.63574
03/26/20 14:24:55.590828 -0.31689,0.96997,0.66113
03/26/20 14:24:55.600136 -0.31665,0.97217,0.67188
03/26/20 14:24:55.609448 -0.30225,0.94434,0.68701
03/26/20 14:24:55.618767 -0.30762,0.93555,0.69360
