timestamp,type,accel_x,accel_y,accel_z,heart_rate,lat,lon,vel_x,vel_y,vel_z,dis_x,dis_y,dis_z,mag_x,mag_y,mag_z
2020-02-19 16:24:45.360000,A,448,-404,520,,,,46.78635035200002,-73.34275855199998,75.829724992,434.92709280831986,-479.42938807679985,302.3168329350399,,,
2020-02-19 16:24:45.400000,A,24,-340,488,,,,46.795764736000024,-73.47612899199997,76.0211508,436.7985468223998,-482.3630984188799,305.3500219347199,,,
2020-02-19 16:24:45.440000,A,184,-508,648,,,,46.86794168000002,-73.67540011999998,76.275339168,438.6703774118398,-485.3021435785599,308.3908679667199,,,
2020-02-19 16:24:45.480000,A,176,-680,608,,,,46.936980496000025,-73.94214099999998,76.513836896,440.5450950790398,-488.24915958335987,311.44188153343987,,,
2020-02-19 16:24:45.520000,A,184,-660,508,,,,47.009157440000024,-74.20103655999998,76.71310802400001,442.4225742988798,-491.2068452233599,314.50243500927985,,,
2020-02-19 16:24:45.560000,A,124,-636,736,,,,47.057798424000026,-74.45051773599998,77.0018158,444.3029405964798,-494.1748866857599,317.5709593302399,,,
2020-02-19 16:24:45.600000,A,236,-520,1076,,,,47.150373200000026,-74.65449605599999,77.423894016,446.1852525334398,-497.15290739519986,320.65103196223987,,,
2020-02-19 16:24:45.640000,A,32,-540,1316,,,,47.162925712000025,-74.86631969599999,77.94011607200001,448.0712674614398,-500.13908723743987,323.7479877228799,,,
2020-02-19 16:24:45.680000,A,-152,-492,1012,,,,47.103301280000025,-75.05931456799999,78.33708926400001,449.9577844899198,-503.13374002527985,326.8655923657599,,,
2020-02-19 16:24:45.720000,A,24,-384,812,,,,47.11271566400003,-75.209944712,78.65560925600002,451.8419165411198,-506.13611260799985,329.99907593631985,,,
2020-02-19 16:24:45.760000,A,76,-364,1068,,,,47.14252788000003,-75.352729536,79.07454934400002,453.7264251676798,-509.14451039647986,333.1453003065599,,,
2020-02-19 16:24:45.800000,A,112,-248,1132,,,,47.18646167200003,-75.450011504,79.51859445600002,455.6121262828798,-512.1586195779198,336.3082822803199,,,
2020-02-19 16:24:45.840000,A,84,-388,988,,,,47.21941201600003,-75.602210712,79.90615326400001,457.4995847497598,-515.1766200380798,339.4890260585599,,,
2020-02-19 16:24:45.880000,A,104,-660,1084,,,,47.26020768000003,-75.861106272,80.33136960800002,459.38836123039977,-518.2007084665598,342.68527218911987,,,
2020-02-19 16:24:45.920000,A,252,-396,1292,,,,47.35905871200003,-76.016443608,80.83817728000001,461.27876953759977,-521.2351527174399,345.89852697343986,,,
2020-02-19 16:24:45.960000,A,480,-392,980,,,,47.54734639200003,-76.17021188,81.22259796000002,463.1731318860798,-524.2758104617599,349.1320540646399,,,
2020-02-19 16:24:46,A,660,-400,732,,,,47.80624195200003,-76.32711828,81.50973667200002,465.07502574175976,-527.3226189369599,352.3809579830399,,,
2020-02-19 16:24:47,H,,,,102,,,,,,,,,,,
2020-02-19 16:24:47,M,,,,,,,,,,,,,284,-270,235
2020-02-19 16:24:46.040000,A,496,-508,516,,,,48.00080588800003,-76.526389408,81.71214592800001,466.98727541983976,-530.3757036681599,355.64134744991986,,,
2020-02-19 16:24:46.080000,A,-24,-476,580,,,,47.99139150400003,-76.713108024,81.939660208,468.9073076553598,-533.4367592444798,358.9098332870399,,,
2020-02-19 16:24:46.120000,A,36,-476,632,,,,48.00551308000003,-76.89982663999999,82.18757232,470.8269633155198,-536.5052835654399,362.1874196953599,,,
2020-02-19 16:24:46.160000,A,272,-524,720,,,,48.11220943200003,-77.10537402399999,82.47000384,472.74718383871976,-539.5812766310398,365.47492258815987,,,
2020-02-19 16:24:46.200000,A,116,-580,704,,,,48.15771228800003,-77.33288830399998,82.746159104,474.67167221599976,-542.6654915919999,368.77372274175985,,,
2020-02-19 16:24:46.240000,A,76,-548,720,,,,48.18752450400003,-77.54785007199997,83.028590624,476.59798070751975,-545.7588071241598,372.0835691059199,,,
2020-02-19 16:24:46.280000,A,236,-564,912,,,,48.28009928000003,-77.76908809599998,83.386337216,478.52548168767976,-548.8607211270398,375.40471273087985,,,
2020-02-19 16:24:46.320000,A,152,-376,1156,,,,48.33972371200003,-77.91658011199998,83.839796712,480.45668565887974,-551.9714846508798,378.74016621951984,,,
